aX,aY,aZ,gX,gY,gZ
1.001,0.134,-0.029,-1.709,-4.517,5.005
1.001,0.131,-0.028,-2.197,-4.15,5.493
1,0.131,-0.026,-2.747,-3.662,5.737
1.001,0.136,-0.027,-3.174,-3.113,5.615
1.001,0.139,-0.027,-3.601,-2.563,5.432
1,0.142,-0.026,-3.479,-1.831,5.31
1.002,0.146,-0.026,-3.479,-1.343,5.066
1.006,0.15,-0.026,-2.991,-1.038,4.822
1.003,0.147,-0.026,-2.625,-0.977,4.944
1,0.15,-0.022,-2.38,-0.793,5.005
0.995,0.145,-0.016,-1.892,-0.549,5.371
0.99,0.136,-0.011,-1.709,-0.793,5.554
0.992,0.134,-0.013,-1.77,-1.343,5.188
0.996,0.132,-0.014,-1.831,-1.404,4.639
1.001,0.138,-0.015,-1.587,-1.343,3.967
1.001,0.142,-0.021,-1.221,-1.587,3.235
1.001,0.147,-0.023,-0.61,-1.16,2.502
1.005,0.151,-0.029,0.122,-0.732,1.709
1.009,0.154,-0.031,0.61,-0.061,1.282
1.009,0.158,-0.031,1.343,0.549,1.099
1.005,0.158,-0.031,1.953,1.16,1.099
1,0.157,-0.031,2.38,1.587,1.282
0.995,0.156,-0.028,2.686,1.77,1.77
0.99,0.156,-0.027,2.93,1.648,2.502
0.99,0.155,-0.029,2.563,1.343,2.869
0.989,0.157,-0.029,2.319,1.038,3.113
0.989,0.16,-0.03,2.136,0.854,3.357
0.986,0.166,-0.031,1.892,0.977,2.991
0.986,0.171,-0.031,1.404,0.977,2.625
0.986,0.174,-0.032,1.099,0.916,2.197
0.988,0.176,-0.031,0.732,0.732,1.953
0.99,0.177,-0.029,0.488,0.488,1.648
0.99,0.175,-0.026,0.244,0.122,1.465
0.992,0.174,-0.027,-0.061,-0.366,1.526
1.002,0.172,-0.03,-0.244,-0.916,1.709
1.008,0.171,-0.033,-0.671,-1.16,1.953
1.011,0.166,-0.035,-0.916,-1.099,1.77
1.007,0.161,-0.034,-1.282,-0.61,2.136
1,0.157,-0.034,-1.587,-0.122,2.258
0.995,0.154,-0.034,-2.075,0.488,1.892
0.994,0.154,-0.033,-2.319,0.916,1.343
0.993,0.153,-0.034,-2.502,1.16,0.977
0.99,0.153,-0.033,-2.319,1.038,1.038
0.988,0.153,-0.035,-1.77,0.732,1.343
0.986,0.153,-0.037,-0.977,0.244,2.136
0.988,0.151,-0.04,-0.183,-0.305,2.563
0.99,0.151,-0.041,0.244,-0.61,3.174
0.991,0.153,-0.039,0.793,-0.366,3.357
1.008,0.488,-0.001,7.019,-6.042,-130.981
1.024,0.449,0.004,9.644,-5.859,-121.948
1.037,0.405,0.005,11.414,-5.188,-109.863
1.048,0.354,0.005,12.146,-3.479,-96.497
1.059,0.303,0.007,11.536,-1.099,-82.581
1.061,0.269,0.008,9.766,1.404,-69.58
1.048,0.229,0.003,7.141,3.54,-59.082
1.032,0.196,0,4.883,6.348,-50.354
1.01,0.157,-0.004,3.296,8.728,-44.006
1.006,0.14,-0.013,1.953,11.414,-41.565
0.982,0.104,-0.011,1.282,14.099,-41.199
0.965,0.11,-0.023,0.305,16.418,-46.936
0.987,0.216,-0.007,1.587,18.372,-51.025
0.992,0.218,-0.002,0.671,17.761,-43.884
0.965,0.163,-0.005,0.305,14.648,-33.63
0.971,0.187,-0.011,0.366,11.475,-26.55
0.947,0.098,-0.024,-1.221,9.033,-18.555
0.938,0.076,-0.029,-1.526,7.935,-17.395
0.926,0.072,-0.026,-1.282,7.507,-20.081
0.934,0.092,-0.03,-1.831,6.958,-23.804
0.94,0.106,-0.028,-1.831,6.409,-25.696
0.945,0.111,-0.031,-1.648,5.493,-26.001
0.961,0.12,-0.033,-1.343,4.333,-25.391
0.979,0.127,-0.037,-1.099,3.54,-23.437
1,0.127,-0.038,-0.793,2.686,-20.325
1.015,0.135,-0.039,-0.61,2.014,-16.479
1.021,0.138,-0.039,-0.244,1.038,-12.634
1.022,0.134,-0.039,-0.061,0.244,-8.362
1.016,0.126,-0.036,0.122,-0.793,-4.211
1.01,0.113,-0.032,0.244,-1.221,-1.038
1.006,0.101,-0.027,0.305,-1.587,1.465
1.005,0.098,-0.025,0.305,-1.892,2.319
1.006,0.105,-0.027,0.122,-2.136,1.526
1.014,0.109,-0.03,-0.061,-1.892,0.122
1.021,0.114,-0.03,0.488,-1.77,-1.221
1.021,0.119,-0.034,1.16,-1.587,-2.441
1.02,0.123,-0.037,1.953,-1.465,-3.479
1.018,0.121,-0.04,2.258,-1.221,-4.089
1.01,0.121,-0.04,2.38,-0.488,-4.395
1.005,0.122,-0.041,2.258,0.305,-4.761
1.008,0.119,-0.041,2.075,1.038,-4.578
1.004,0.118,-0.04,1.953,1.526,-4.028
1.001,0.12,-0.043,1.465,1.648,-3.54
0.995,0.117,-0.041,0.793,1.77,-2.808
0.989,0.118,-0.042,-0.061,2.197,-2.563
0.985,0.115,-0.042,-0.793,2.441,-2.625
0.981,0.115,-0.039,-1.16,2.686,-2.563
0.979,0.115,-0.038,-1.526,2.808,-3.113
0.981,0.116,-0.038,-1.892,2.38,-3.845
0.984,0.114,-0.036,-1.953,1.892,-4.333
0.989,0.111,-0.034,-2.014,1.16,-4.761
0.994,0.109,-0.031,-1.892,0.488,-5.127
0.992,0.105,-0.03,-1.709,-0.366,-5.493
0.994,0.101,-0.029,-1.526,-1.404,-5.92
1.001,0.098,-0.029,-1.221,-2.014,-6.348
1.005,0.099,-0.032,-1.038,-2.502,-6.409
1.001,0.099,-0.029,-0.793,-2.869,-6.287
0.998,0.098,-0.027,-0.671,-2.625,-5.859
1.004,0.096,-0.024,-0.793,-2.319,-5.432
1.007,0.096,-0.024,-0.793,-2.075,-4.883
1.01,0.098,-0.023,-1.038,-2.136,-4.028
1.009,0.1,-0.022,-0.854,-2.319,-3.052
1.009,0.099,-0.022,-0.793,-2.563,-2.258
1.008,0.098,-0.02,-0.793,-2.93,-1.221
1.003,0.096,-0.018,-0.793,-3.235,-0.366
1.001,0.096,-0.02,-0.916,-3.418,-0.061
1.001,0.094,-0.02,-1.221,-3.296,0.061
1.005,0.093,-0.02,-1.404,-2.869,-0.061
1.011,0.096,-0.021,-1.465,-2.319,-0.427
1.012,0.096,-0.023,-1.465,-1.831,-0.854
1.013,0.096,-0.022,-1.526,-1.282,-0.916
1.013,0.094,-0.022,-1.404,-0.61,-0.977
1.014,0.094,-0.023,-1.465,-0.122,-0.916
1.012,0.095,-0.024,-1.465,0.183,-0.854
1.01,0.09,-0.025,-1.282,0.549,-0.488
1.01,0.088,-0.024,-1.099,1.16,0.122
1.004,0.09,-0.022,-1.038,1.282,0.549
1.002,0.093,-0.023,-1.038,1.16,0.61
1.001,0.097,-0.024,-0.916,1.16,0.671
0.999,0.103,-0.024,-0.732,1.282,0.671
1,0.105,-0.025,-0.61,1.282,0.366
1,0.109,-0.026,-0.488,1.099,0.122
1,0.109,-0.026,-0.244,0.793,-0.122
1.002,0.105,-0.027,-0.122,0.61,0
1.003,0.101,-0.026,-0.122,0.61,0
1.002,0.099,-0.028,0,0.183,-0.122
1.002,0.096,-0.028,-0.061,0,-0.061
1.001,0.096,-0.029,0.061,-0.244,-0.244
1.001,0.097,-0.03,0,-0.183,-0.549
1.001,0.098,-0.03,0.061,-0.366,-0.671
1.002,0.098,-0.031,0.244,-0.244,-0.732
1.003,0.097,-0.032,0.244,-0.122,-0.793
1.002,0.099,-0.033,0.366,0.122,-0.854
1.005,0.099,-0.032,0.366,0.305,-0.61
1.005,0.099,-0.032,0.427,0.244,-0.244
1.005,0.098,-0.033,0.427,0.122,0.122
1.002,0.093,-0.03,0.488,0.183,0.732
1,0.091,-0.03,0.549,0.061,1.16
0.997,0.091,-0.031,0.183,-0.305,1.343
0.999,0.091,-0.033,0.061,-0.305,1.465
0.999,0.091,-0.034,-0.183,-0.244,1.221
1.003,0.094,-0.034,-0.122,0.061,1.16
1.005,0.094,-0.033,-0.244,0.366,1.16
1.006,0.093,-0.033,-0.061,0.427,1.099
1.007,0.092,-0.031,0.061,0.488,1.038
1.009,0.095,-0.031,0.427,0.549,1.282
1.007,0.097,-0.032,0.61,0.61,1.282
1.007,0.099,-0.033,0.549,0.488,1.648
1.005,0.1,-0.033,0.793,0.366,2.075
1.006,0.1,-0.034,0.671,0.183,2.625
1.001,0.101,-0.035,0.671,0.183,2.991
0.999,0.104,-0.035,0.427,0,3.113
0.995,0.105,-0.03,0.061,0.366,3.052
0.99,0.106,-0.024,-0.366,0.61,2.869
0.994,0.104,-0.023,-0.732,0.244,2.869
1.001,0.103,-0.023,-1.038,-0.305,2.869
1.007,0.102,-0.026,-1.16,-1.099,2.808
1.012,0.101,-0.029,-1.099,-1.648,2.747
1.011,0.102,-0.031,-0.977,-2.197,2.686
0.972,0.534,-0.039,-4.272,-18.066,-148.926
1.009,0.491,-0.033,0.732,-17.273,-144.958
1.024,0.454,-0.017,5.31,-15.686,-137.085
1.043,0.397,-0.001,7.935,-13.306,-126.282
1.075,0.324,0.012,9.033,-10.681,-113.22
1.082,0.291,0.021,9.094,-8.423,-99.487
1.07,0.242,0.042,8.545,-6.348,-85.144
1.058,0.19,0.038,7.141,-5.554,-71.35
1.048,0.154,0.021,4.639,-3.784,-60.364
1.041,0.117,0,3.235,-0.183,-53.162
1.038,0.079,0.001,2.136,5.127,-49.805
1.002,0.01,-0.003,1.831,10.925,-52.185
1.03,0.104,-0.009,2.441,15.93,-59.143
1.062,0.161,0.01,3.357,19.287,-55.786
1.108,0.282,0.034,3.54,18.372,-41.992
1.021,0.068,0.016,2.563,13.306,-18.799
0.983,0.02,-0.012,2.258,9.033,-13.489
0.959,0.026,-0.024,3.052,9.705,-16.663
0.97,0.057,-0.02,2.319,12.756,-20.874
0.97,0.054,-0.004,3.052,14.343,-21.423
0.957,0.054,-0.002,4.089,12.573,-21.24
0.972,0.068,-0.02,4.578,9.46,-20.325
