aX,aY,aZ,gX,gY,gZ
-0.015,-0.507,0.843,-2.441,-2.197,2.197
-0.014,-0.514,0.854,-3.235,-2.38,2.075
-0.016,-0.507,0.866,-3.662,-2.319,1.953
-0.02,-0.512,0.872,-3.967,-1.892,1.831
-0.019,-0.509,0.869,-4.15,-1.343,1.953
-0.019,-0.497,0.859,-4.028,-0.854,2.075
-0.02,-0.497,0.84,-3.723,-0.427,1.953
-0.014,-0.5,0.839,-2.502,-0.244,1.77
-0.004,-0.507,0.84,-1.526,-0.061,1.892
-0.002,-0.515,0.843,-1.892,-0.122,1.77
-0.006,-0.519,0.847,-2.319,-0.366,1.526
-0.013,-0.516,0.847,-2.93,-0.61,1.404
-0.017,-0.511,0.844,-3.113,-0.793,1.465
-0.017,-0.509,0.84,-3.479,-0.793,1.648
-0.02,-0.508,0.834,-3.784,-1.038,1.648
-0.022,-0.512,0.833,-4.822,-1.16,1.648
-0.021,-0.509,0.843,-5.981,-1.465,2.197
-0.02,-0.509,0.855,-7.263,-1.892,2.38
-0.025,-0.511,0.863,-9.399,-2.075,2.319
-0.028,-0.514,0.862,-11.597,-2.38,2.075
-0.03,-0.504,0.86,-12.451,-2.686,1.831
-0.031,-0.494,0.864,-11.536,-2.808,1.587
-0.031,-0.49,0.865,-9.277,-2.869,1.343
-0.032,-0.493,0.866,-6.653,-2.502,1.099
-0.034,-0.496,0.862,-4.211,-2.075,1.587
-0.035,-0.501,0.867,-2.869,-1.648,2.625
-0.025,-0.513,0.883,-3.052,-1.587,3.784
-0.016,-0.517,0.9,-2.869,-1.404,4.883
-0.023,-0.52,0.909,-2.563,-1.282,5.432
-0.03,-0.509,0.908,-2.014,-0.793,5.981
-0.029,-0.497,0.9,-1.587,-0.366,6.47
-0.031,-0.484,0.886,-1.099,0,6.531
-0.077,-1.068,0.903,-37.781,-5.554,-16.663
-0.058,-0.903,0.932,-42.603,-5.188,-3.845
-0.093,-0.808,0.955,-46.082,-5.066,1.465
-0.077,-0.715,0.948,-45.837,-4.15,5.92
-0.048,-0.667,0.921,-41.26,-3.052,9.399
-0.051,-0.638,0.898,-35.217,-2.991,10.559
-0.052,-0.621,0.877,-31.555,-3.174,11.414
-0.048,-0.593,0.872,-28.015,-3.54,12.024
-0.04,-0.582,0.869,-25.452,-4.15,12.329
-0.037,-0.572,0.87,-23.315,-5.31,11.78
-0.041,-0.566,0.865,-21.423,-5.981,10.803
-0.053,-0.559,0.864,-21.362,-6.287,10.071
-0.058,-0.549,0.854,-20.874,-6.653,9.766
-0.055,-0.547,0.853,-20.813,-6.653,9.583
-0.052,-0.531,0.858,-21.362,-6.409,9.094
-0.046,-0.514,0.865,-21.606,-6.47,8.667
-0.048,-0.503,0.865,-19.775,-6.409,7.69
-0.055,-0.502,0.852,-18.066,-6.042,6.409
-0.058,-0.501,0.844,-16.663,-5.737,5.493
-0.058,-0.501,0.841,-14.648,-5.188,4.761
-0.057,-0.509,0.844,-12.939,-5.005,3.784
-0.06,-0.522,0.843,-10.681,-4.883,3.113
-0.067,-0.532,0.84,-8.301,-4.944,3.174
-0.071,-0.537,0.837,-6.775,-4.7,3.479
-0.069,-0.545,0.841,-6.287,-4.517,4.944
-0.063,-0.553,0.846,-6.531,-4.211,6.531
-0.052,-0.559,0.845,-7.812,-4.089,7.874
-0.049,-0.555,0.847,-9.644,-4.456,8.606
-0.048,-0.546,0.857,-10.376,-4.517,8.911
-0.054,-0.534,0.858,-10.132,-4.211,8.606
-0.058,-0.519,0.85,-8.667,-3.418,8.24
-0.057,-0.497,0.841,-6.653,-2.625,8.057
-0.05,-0.482,0.832,-4.028,-1.709,7.629
-0.044,-0.479,0.825,-2.075,-0.977,6.958
-0.046,-0.479,0.828,-0.61,-0.732,5.92
-0.053,-0.484,0.832,1.282,-0.732,4.7
-0.056,-0.491,0.833,2.014,-0.549,3.662
-0.052,-0.499,0.833,2.319,-0.183,2.93
-0.043,-0.507,0.833,1.587,0.244,2.136
-0.037,-0.513,0.832,0.122,0.244,1.648
-0.032,-0.515,0.826,-1.831,0.183,1.404
-0.031,-0.518,0.825,-3.418,-0.061,1.099
