aX,aY,aZ,gX,gY,gZ
0.469,0.643,0.665,2.93,-1.343,2.258
0.475,0.629,0.667,3.601,-0.916,1.526
0.476,0.615,0.674,2.869,-0.916,0.793
0.47,0.579,0.678,0.427,-0.916,-0.305
0.469,0.549,0.68,-1.709,-0.854,-0.732
0.465,0.537,0.679,-3.967,-0.854,-0.244
0.461,0.531,0.676,-5.432,-0.793,0.183
0.458,0.523,0.667,-5.981,-0.916,0.916
0.459,0.524,0.651,-5.92,-0.732,1.404
0.465,0.538,0.643,-6.042,-0.488,1.953
0.469,0.555,0.64,-5.859,-0.61,2.258
0.47,0.554,0.632,-5.31,-1.099,2.258
0.467,0.554,0.631,-4.395,-1.221,2.686
0.459,0.561,0.631,-2.808,-1.221,2.625
0.454,0.569,0.63,-1.465,-1.282,2.625
0.456,0.579,0.624,-0.549,-1.16,2.563
0.461,0.587,0.615,-0.061,-1.16,2.258
0.462,0.587,0.613,0.122,-1.282,1.77
0.461,0.579,0.616,0.549,-1.465,1.343
0.457,0.575,0.623,0.671,-1.404,1.282
0.46,0.573,0.638,0.793,-1.404,1.221
0.465,0.564,0.662,0.488,-1.221,1.221
0.464,0.569,0.672,0.305,-1.038,1.404
0.471,0.569,0.672,0.244,-0.61,1.526
0.475,0.571,0.672,0.244,0.244,1.77
0.473,0.566,0.672,0.61,0.793,2.014
0.474,0.56,0.674,0.732,1.282,2.197
0.472,0.561,0.668,0.793,1.343,2.625
0.468,0.564,0.661,0.793,1.16,2.93
0.467,0.568,0.655,0.549,1.099,3.296
0.464,0.577,0.654,0.427,1.099,3.357
0.462,0.587,0.648,0,0.977,3.235
0.461,0.59,0.651,-0.427,0.793,3.113
0.459,0.589,0.657,-1.099,0.732,2.686
0.458,0.595,0.66,-1.77,0.549,2.258
0.458,0.591,0.649,-2.136,0.549,1.465
0.464,0.577,0.646,-2.319,0.671,0.732
0.471,0.57,0.646,-2.258,0.488,0.61
0.47,0.57,0.645,-2.014,0.122,0.732
0.471,0.571,0.646,-1.526,-0.183,0.977
0.47,0.578,0.647,-0.793,-0.549,1.099
0.467,0.578,0.639,-0.183,-0.793,0.977
0.466,0.578,0.631,0.61,-0.732,1.038
0.467,0.582,0.627,0.916,-0.977,0.732
0.468,0.584,0.631,0.916,-1.404,0.732
0.462,0.586,0.635,0.977,-1.831,0.61
0.458,0.586,0.638,1.282,-1.892,0.488
0.454,0.582,0.634,1.587,-1.892,0.244
0.335,1.084,0.682,-114.38,12.329,83.008
0.331,1.116,0.594,-87.463,17.395,75.928
0.313,1.175,0.494,-61.584,21.729,67.993
0.302,1.155,0.389,-38.879,22.644,57.251
0.331,1.139,0.303,-24.048,19.714,45.166
0.33,1.235,0.287,-16.724,12.39,30.945
0.31,1.442,0.333,-9.033,4.272,12.39
0.291,1.604,0.368,13.123,1.16,-7.019
0.309,1.552,0.389,51.941,1.648,-24.17
0.326,1.308,0.424,86.121,3.784,-36.926
0.339,1.079,0.461,105.347,5.005,-45.532
0.354,0.888,0.506,108.398,4.211,-52.49
0.335,0.716,0.587,100.952,2.502,-57.922
0.308,0.686,0.675,88.562,0.977,-62.866
0.366,0.669,0.704,78.796,-1.282,-68.176
0.389,0.532,0.693,72.632,-3.906,-70.313
0.387,0.47,0.652,62.805,-6.042,-68.726
0.42,0.387,0.634,52.307,-8.728,-66.101
0.448,0.236,0.643,46.692,-11.475,-61.218
0.485,0.118,0.628,57.007,-11.169,-51.88
0.509,-0.018,0.663,75.5,-7.08,-40.527
0.519,-0.025,0.643,90.271,1.099,-28.931
0.55,0.025,0.593,93.994,10.071,-17.517
0.591,-0.036,0.599,76.172,11.658,-6.47
0.578,-0.093,0.681,41.077,5.92,7.812
0.51,-0.05,0.744,1.526,0.427,23.926
0.463,0.143,0.813,-33.875,-2.014,35.095
0.426,0.421,0.846,-54.626,-1.038,40.1
0.405,0.628,0.839,-61.89,1.282,41.443
0.4,0.721,0.781,-60.913,4.211,40.955
0.413,0.747,0.733,-57.739,7.935,40.1
0.439,0.726,0.667,-53.894,10.193,38.696
0.468,0.705,0.601,-51.453,11.047,36.865
0.476,0.737,0.531,-49.561,10.315,33.264
0.464,0.795,0.493,-48.645,6.592,27.466
0.463,0.827,0.488,-48.584,1.16,21.912
0.456,0.861,0.496,-47.729,-3.784,16.541
0.44,0.921,0.479,-43.274,-6.714,10.681
0.428,0.97,0.473,-31.799,-7.263,4.7
0.422,0.972,0.486,-16.663,-7.568,-0.366
0.419,0.9,0.519,-3.54,-7.812,-3.906
0.425,0.8,0.558,4.639,-7.935,-6.104
0.428,0.703,0.595,7.812,-8.545,-7.629
0.432,0.638,0.616,6.714,-9.277,-8.606
0.438,0.597,0.637,3.418,-10.315,-9.338
0.442,0.571,0.648,-0.61,-11.108,-9.644
0.435,0.529,0.66,-3.906,-11.292,-9.094
0.439,0.516,0.659,-5.798,-10.559,-7.507
0.453,0.511,0.65,-5.371,-9.277,-5.859
0.453,0.481,0.648,-2.808,-8.057,-4.272
0.445,0.475,0.646,-0.305,-6.775,-2.014
0.437,0.486,0.645,1.648,-5.432,0.061
0.443,0.51,0.642,2.441,-4.15,1.953
0.446,0.55,0.65,3.052,-3.296,3.54
0.438,0.58,0.648,4.272,-2.563,4.456
0.429,0.595,0.641,5.249,-1.831,5.127
0.42,0.61,0.638,5.92,-0.732,5.676
0.412,0.628,0.634,5.737,0.244,5.554
0.407,0.649,0.628,5.188,0.793,4.883
0.404,0.665,0.609,4.822,1.221,3.723
0.428,0.68,0.595,3.784,1.648,2.258
0.444,0.684,0.595,3.113,1.343,0.916
0.443,0.672,0.596,2.991,0.732,0
0.44,0.66,0.602,2.747,0.061,0
0.438,0.66,0.607,2.197,-0.183,-0.122
0.445,0.655,0.605,1.892,-0.366,-0.732
0.453,0.641,0.607,2.258,-0.854,-1.038
0.46,0.64,0.609,2.441,-1.282,-0.793
0.459,0.637,0.615,3.113,-1.648,-0.427
0.454,0.633,0.634,3.906,-1.953,0.183
0.448,0.622,0.659,4.333,-2.014,0.793
0.437,0.605,0.678,4.028,-1.831,0.916
0.432,0.601,0.687,3.296,-1.221,1.16
0.431,0.599,0.681,2.563,-0.366,1.648
0.431,0.6,0.671,1.892,0.549,2.014
0.443,0.609,0.642,1.77,1.282,2.014
0.447,0.607,0.617,1.77,1.526,2.197
0.446,0.601,0.603,1.282,1.587,2.563
0.444,0.603,0.599,0.549,1.099,3.174
0.442,0.617,0.606,-0.122,0.488,3.723
0.435,0.631,0.609,-0.61,0,4.028
0.432,0.638,0.604,-0.366,-0.305,3.906
0.43,0.627,0.604,0.122,-0.366,3.418
0.423,0.623,0.61,0.244,-0.488,3.174
0.416,0.625,0.617,0.488,-0.732,3.174
0.417,0.626,0.632,0.244,-1.099,3.235
0.415,0.628,0.649,0.061,-0.977,3.174
0.417,0.627,0.659,-0.183,-0.854,2.93
0.419,0.625,0.658,-0.366,-0.732,2.625
0.421,0.622,0.65,-0.488,0,2.014
0.427,0.618,0.634,-0.793,0.793,1.526
0.431,0.606,0.621,-1.587,0.977,0.977
0.433,0.598,0.611,-2.38,1.038,0.977
0.43,0.606,0.602,-2.747,0.916,1.404
0.43,0.614,0.598,-2.197,0.366,1.953
0.432,0.624,0.604,-1.77,-0.122,2.319
0.429,0.633,0.615,-1.282,-0.549,2.258
0.423,0.644,0.619,-1.343,-0.977,2.136
0.422,0.651,0.622,-1.221,-1.16,1.831
0.423,0.65,0.621,-0.183,-1.16,1.343
0.421,0.64,0.617,0.854,-1.16,1.038
0.429,0.637,0.613,1.038,-1.16,0.549
0.437,0.641,0.616,1.221,-1.465,0.061
0.435,0.645,0.617,0.793,-1.892,-0.183
0.435,0.635,0.619,-0.183,-2.136,-0.671
0.438,0.622,0.624,-0.977,-2.075,-0.671
0.437,0.614,0.626,-1.587,-2.136,-0.61
0.434,0.61,0.628,-1.953,-2.136,-0.183
0.432,0.61,0.627,-1.831,-2.014,0.366
0.431,0.613,0.627,-1.465,-1.831,0.61
0.431,0.611,0.626,-0.671,-1.587,0.977
0.432,0.607,0.629,0.061,-1.16,1.343
0.433,0.609,0.634,0.549,-0.488,2.014
0.436,0.614,0.633,1.099,-0.061,2.258
0.435,0.612,0.635,1.343,0.366,2.38
0.435,0.609,0.64,1.099,0.61,2.747
0.437,0.62,0.639,0.244,0.854,3.052
0.438,0.636,0.635,-0.366,0.854,3.357
0.434,0.645,0.627,-0.671,0.793,3.113
0.195,1.878,0.272,30.151,1.831,-5.432
0.21,1.819,0.285,78.125,4.456,-28.992
0.248,1.544,0.339,115.356,6.409,-47.913
0.283,1.25,0.416,134.949,6.531,-60.791
0.29,1.062,0.53,137.939,4.822,-71.167
0.268,0.825,0.665,131.165,5.127,-79.956
0.237,0.64,0.747,116.638,5.981,-85.999
0.282,0.663,0.724,97.717,5.249,-91.125
0.374,0.7,0.642,85.999,3.479,-95.154
0.424,0.725,0.548,84.167,1.831,-96.741
0.472,0.546,0.483,92.834,-0.244,-95.825
0.482,0.377,0.474,104.675,-2.136,-89.05
0.483,0.161,0.49,113.403,-3.662,-80.627
0.508,0.048,0.474,113.342,-7.385,-72.998
0.529,0.07,0.475,108.215,-11.78,-63.599
0.535,0.088,0.498,99.182,-16.113,-54.993
0.499,0.061,0.551,89.294,-18.25,-45.532
0.48,0.095,0.563,78.125,-20.813,-33.997
0.488,-0.009,0.619,61.096,-22.644,-23.376
0.474,-0.102,0.734,35.95,-23.621,-11.047
0.476,-0.06,0.836,9.521,-22.949,1.404
0.453,0.022,0.922,-17.395,-20.935,10.376
0.427,0.21,0.974,-44.189,-16.907,16.541
0.413,0.412,0.985,-61.401,-11.475,19.165
0.413,0.523,0.951,-63.293,-5.981,19.592
0.409,0.578,0.887,-53.101,-0.244,19.409
0.417,0.621,0.808,-39.49,5.127,18.005
0.438,0.679,0.734,-24.414,9.094,15.198
0.458,0.693,0.665,-11.047,11.78,11.475
0.479,0.67,0.612,-2.625,12.268,8.484
0.501,0.659,0.561,3.235,11.292,6.348
0.511,0.668,0.524,5.432,9.155,4.028
0.518,0.699,0.499,5.676,6.348,1.77
0.52,0.708,0.495,6.47,3.113,-0.732
0.515,0.708,0.521,7.568,0.122,-2.319
0.498,0.677,0.579,6.287,-2.38,-2.808
0.477,0.645,0.626,1.892,-4.211,-2.808
0.471,0.612,0.658,-1.831,-5.31,-2.808
0.469,0.59,0.693,-5.676,-5.981,-2.991
0.465,0.583,0.72,-7.385,-6.653,-3.296
0.455,0.551,0.741,-6.958,-6.409,-3.784
0.45,0.521,0.752,-4.517,-5.493,-4.211
0.447,0.486,0.754,-1.465,-4.333,-4.211
0.451,0.466,0.745,1.282,-2.808,-3.601
0.464,0.46,0.723,4.15,-1.404,-3.235
0.472,0.455,0.699,6.653,-0.244,-2.869
0.474,0.451,0.675,8.667,0.366,-2.136
0.475,0.453,0.657,9.705,0.732,-1.038
0.475,0.46,0.651,9.216,0.427,0.427
0.471,0.474,0.647,7.08,0.183,1.892
0.471,0.493,0.648,4.944,-0.183,3.052
0.467,0.526,0.656,3.723,-0.122,3.662
0.462,0.554,0.665,2.869,-0.061,3.845
0.459,0.569,0.677,3.357,-0.305,3.54
0.458,0.58,0.683,4.639,-0.183,3.174
0.459,0.585,0.686,6.348,0.244,2.38
0.468,0.579,0.688,7.507,0.366,1.892
0.486,0.575,0.701,7.141,0.61,1.587
0.493,0.567,0.708,6.042,0.549,1.16
0.497,0.546,0.712,4.639,0.061,0.427
0.493,0.532,0.713,2.686,-0.183,0.671
0.488,0.53,0.713,0.61,-0.183,1.038
0.481,0.529,0.705,-1.038,0.122,1.465
0.488,0.532,0.696,-1.953,0.244,2.136
0.493,0.535,0.693,-2.93,0.061,2.625
0.487,0.527,0.69,-3.906,-0.366,2.808
0.48,0.522,0.687,-3.967,-0.732,2.869
0.469,0.529,0.683,-3.784,-0.854,3.052
0.457,0.53,0.681,-2.441,-0.732,3.174
0.447,0.522,0.677,-0.854,-0.488,3.296
0.453,0.528,0.674,0.061,-0.122,3.296
0.458,0.532,0.676,1.16,0,3.052
0.458,0.528,0.673,2.136,-0.061,2.991
0.451,0.52,0.675,2.563,-0.061,2.93
0.45,0.517,0.685,2.686,-0.061,2.869
0.453,0.521,0.691,2.075,0.244,2.747
0.448,0.522,0.688,1.038,0.671,2.441
0.446,0.514,0.687,0.122,1.038,2.075
0.441,0.505,0.681,-0.793,1.282,2.075
0.445,0.505,0.68,-1.526,1.465,2.136
0.447,0.514,0.677,-2.075,1.343,2.197
0.449,0.518,0.674,-1.892,1.282,2.38
0.454,0.524,0.675,-1.221,1.282,2.38
0.459,0.527,0.677,-0.549,1.16,2.502
0.468,0.529,0.675,-0.122,0.977,2.502
0.473,0.532,0.676,0.366,0.916,2.502
0.473,0.541,0.678,0.427,0.793,2.563
0.468,0.547,0.681,0.671,0.61,2.502
0.464,0.551,0.687,0.671,0.244,2.258
0.464,0.556,0.692,0.671,0.122,2.136
0.464,0.559,0.697,0.488,-0.061,1.831
0.462,0.552,0.699,-0.244,-0.305,1.526
0.462,0.551,0.697,-1.16,-0.305,1.404
0.467,0.542,0.692,-1.831,-0.305,1.221
0.474,0.538,0.688,-2.441,-0.305,1.282
0.476,0.539,0.685,-2.38,-0.671,1.587
0.473,0.543,0.681,-1.892,-0.854,1.709
0.472,0.546,0.677,-1.038,-0.854,1.587
0.472,0.55,0.674,-0.183,-0.793,1.343
0.467,0.548,0.673,0.122,-0.732,1.221
0.463,0.545,0.669,0.366,-0.671,0.916
0.461,0.542,0.67,0.61,-0.671,0.671
0.459,0.533,0.679,0.366,-0.854,0.61
0.454,0.521,0.684,0,-1.038,0.61
0.456,0.525,0.688,-0.488,-1.038,0.977
0.463,0.535,0.693,-0.244,-1.16,0.916
0.463,0.532,0.693,-0.366,-1.282,1.099
0.463,0.531,0.694,-0.549,-1.16,1.648
0.466,0.536,0.695,-0.977,-0.854,1.709
0.463,0.542,0.693,-1.099,-0.793,1.526
0.46,0.543,0.683,-1.648,-0.549,1.526
0.457,0.537,0.673,-1.831,-0.427,1.343
0.456,0.541,0.668,-1.831,-0.366,1.343
0.466,0.547,0.667,-1.587,-0.244,1.221
0.469,0.545,0.67,-1.038,-0.427,1.343
0.464,0.545,0.669,-0.305,-0.732,1.221
0.461,0.549,0.669,0.61,-0.793,1.099
0.456,0.547,0.669,1.465,-0.488,1.099
0.455,0.541,0.678,1.404,-0.244,1.221
0.215,1.437,0.415,72.632,-3.052,-7.568
0.22,1.261,0.508,80.078,-4.944,-22.278
0.229,1.055,0.615,80.75,-5.127,-33.569
0.232,0.896,0.712,77.942,-4.822,-41.504
0.246,0.718,0.767,67.81,-5.31,-48.035
0.272,0.635,0.809,59.143,-6.958,-52.49
0.239,0.631,0.84,55.298,-6.714,-57.068
0.315,0.55,0.808,61.218,-6.958,-61.707
0.357,0.498,0.727,67.261,-4.822,-61.34
0.394,0.48,0.699,74.951,-3.845,-58.533
0.405,0.488,0.688,82.825,-2.869,-56.702
0.465,0.463,0.612,90.698,-2.991,-56.213
0.484,0.348,0.59,95.154,-3.662,-52.734
0.493,0.332,0.596,94.727,-5.371,-46.936
0.481,0.321,0.622,87.891,-5.859,-41.382
0.456,0.224,0.67,67.505,-7.08,-35.156
0.443,0.195,0.707,39.551,-9.216,-26.672
0.445,0.208,0.708,18.494,-10.498,-18.188
0.472,0.191,0.707,5.432,-10.437,-10.986
0.488,0.195,0.723,-7.812,-9.705,-4.272
0.49,0.214,0.742,-21.24,-9.216,2.869
0.482,0.292,0.743,-34.973,-8.606,9.521
0.477,0.414,0.72,-42.236,-7.751,13.428
0.47,0.502,0.692,-40.894,-6.653,15.564
0.462,0.565,0.668,-33.875,-4.639,16.541
0.451,0.64,0.659,-24.719,-2.869,16.357
0.437,0.709,0.651,-14.709,-1.221,15.015
0.421,0.75,0.645,-6.348,0.061,13
0.42,0.77,0.63,-2.319,0.732,10.681
0.424,0.783,0.612,-0.183,0.671,7.935
0.432,0.807,0.589,0.671,0.427,4.517
0.433,0.816,0.578,1.343,-0.793,-0.061
0.426,0.81,0.582,1.282,-2.441,-4.028
0.426,0.774,0.585,2.563,-4.028,-7.812
0.437,0.711,0.595,3.418,-4.944,-10.559
0.445,0.662,0.609,2.808,-6.042,-11.719
0.448,0.606,0.643,1.16,-7.263,-12.268
0.441,0.543,0.66,-1.709,-8.118,-12.451
0.444,0.486,0.673,-4.333,-8.606,-11.78
0.456,0.45,0.692,-5.188,-8.728,-10.01
0.463,0.443,0.707,-5.127,-8.484,-7.446
0.454,0.436,0.712,-4.395,-8.118,-5.127
0.446,0.413,0.723,-4.211,-7.324,-2.991
0.435,0.409,0.747,-5.737,-6.226,-0.488
0.427,0.437,0.762,-6.653,-4.517,1.892
0.421,0.465,0.751,-5.249,-2.625,3.357
0.41,0.473,0.734,-2.136,-0.488,4.7
0.405,0.488,0.717,-0.061,1.099,6.104
0.412,0.519,0.696,0.977,2.136,6.714
0.411,0.548,0.673,1.404,2.502,6.775
0.406,0.575,0.65,1.648,2.197,6.592
0.403,0.605,0.628,2.197,1.892,6.287
0.411,0.61,0.611,2.93,1.648,5.554
0.418,0.612,0.613,4.333,1.099,5.005
0.427,0.617,0.622,5.127,0.732,4.578
0.436,0.619,0.635,5.432,0,4.272
0.45,0.625,0.648,5.127,-0.793,3.906
0.457,0.628,0.655,4.517,-1.282,3.174
0.455,0.625,0.67,4.028,-1.648,2.563
0.448,0.611,0.694,3.601,-1.953,2.319
0.436,0.598,0.715,3.357,-1.892,2.197
0.425,0.583,0.734,3.113,-1.526,2.197
0.424,0.577,0.753,2.563,-1.038,2.563
0.426,0.571,0.761,1.587,-0.427,2.686
0.427,0.563,0.755,0.732,0.488,2.808
0.43,0.555,0.745,-0.427,1.16,2.808
0.43,0.552,0.73,-1.648,1.831,2.991
0.426,0.561,0.704,-3.113,2.625,2.869
0.428,0.56,0.662,-4.395,3.296,2.686
0.431,0.548,0.627,-4.395,3.723,2.319
0.431,0.545,0.609,-4.456,3.54,2.258
0.425,0.547,0.604,-3.967,2.563,2.625
0.42,0.562,0.606,-2.625,1.099,2.991
0.42,0.58,0.615,-0.549,-0.061,3.113
0.418,0.586,0.616,1.892,-0.854,2.869
0.418,0.574,0.629,3.601,-1.282,2.319
0.418,0.568,0.653,4.272,-1.648,2.197
0.419,0.563,0.676,3.906,-2.197,2.075
0.417,0.564,0.697,3.235,-2.563,2.075
0.416,0.569,0.711,2.747,-2.502,1.709
0.412,0.573,0.715,2.502,-1.831,1.587
0.415,0.571,0.723,2.319,-1.038,1.526
0.416,0.565,0.732,1.16,-0.305,1.526
0.409,0.566,0.731,-0.916,0.305,1.343
0.418,0.562,0.716,-2.991,1.038,0.793
0.431,0.557,0.699,-4.639,1.77,0.671
0.441,0.552,0.68,-6.042,1.77,0.793
0.449,0.565,0.663,-7.202,1.465,1.038
0.445,0.577,0.652,-7.08,0.977,1.16
0.437,0.592,0.641,-6.653,0.61,1.099
0.441,0.597,0.633,-5.249,0.488,1.038
0.445,0.593,0.637,-3.235,0.366,1.099
0.443,0.591,0.649,-1.465,-0.061,1.465
0.437,0.59,0.662,0.488,-0.366,1.709
0.433,0.592,0.676,1.343,-0.366,1.648
0.434,0.592,0.693,1.343,-0.366,1.404
0.43,0.584,0.698,0.977,-0.427,1.343
0.427,0.576,0.697,-0.244,-0.244,1.16
0.428,0.575,0.694,-1.404,-0.061,0.916
0.425,0.577,0.695,-2.38,0,0.916
0.427,0.568,0.685,-2.747,0.244,0.61
0.427,0.562,0.677,-3.174,0.366,0.427
0.423,0.559,0.665,-3.601,0.366,0.244
0.428,0.562,0.654,-3.723,0.122,0.427
0.434,0.563,0.652,-4.089,-0.244,0.732
0.432,0.568,0.665,-4.822,-0.854,1.099
0.426,0.566,0.669,-5.737,-1.526,1.343
0.425,0.581,0.674,-6.592,-1.77,1.465
0.424,0.595,0.666,-6.653,-1.587,1.282
0.432,0.591,0.664,-5.676,-1.221,0.977
0.437,0.586,0.661,-4.944,-1.343,0.977
0.438,0.592,0.656,-4.272,-1.526,0.793
0.435,0.594,0.65,-3.296,-1.587,0.732
0.431,0.594,0.65,-1.953,-1.892,0.61
0.423,0.593,0.655,-0.061,-1.709,0.427
0.422,0.587,0.668,1.587,-1.709,0.244
0.427,0.584,0.672,2.258,-1.587,-0.183
0.433,0.576,0.673,2.197,-1.465,-0.305
0.432,0.57,0.676,1.648,-1.404,-0.061
0.306,1.285,0.38,101.074,-6.653,-27.039
0.281,1.047,0.513,103.149,-10.132,-36.682
0.242,0.868,0.632,94.055,-12.024,-45.227
0.259,0.667,0.706,75.989,-12.39,-51.941
0.304,0.588,0.789,53.406,-14.16,-54.016
0.336,0.614,0.807,42.664,-15.93,-56.152
0.341,0.514,0.809,45.593,-15.442,-59.021
0.371,0.432,0.784,53.223,-13.55,-57.983
0.374,0.342,0.788,56.885,-11.292,-55.237
0.39,0.366,0.765,60.547,-10.132,-52.185
0.427,0.343,0.696,70.435,-9.094,-49.988
0.429,0.185,0.677,78.674,-7.69,-45.654
0.459,0.2,0.645,82.336,-6.836,-37.415
0.477,0.21,0.634,82.092,-5.859,-30.273
0.483,0.203,0.61,75.745,-5.005,-22.949
0.486,0.187,0.621,62.378,-5.249,-14.16
0.498,0.221,0.627,44.067,-6.47,-4.822
0.495,0.211,0.645,24.17,-7.019,2.686
0.482,0.263,0.697,0.793,-7.019,9.949
0.467,0.394,0.742,-20.569,-6.592,15.32
0.448,0.53,0.76,-36.377,-6.104,17.334
0.433,0.621,0.757,-41.321,-4.15,17.578
0.422,0.684,0.737,-37.964,-1.831,16.785
0.42,0.732,0.707,-29.297,0.854,14.709
0.428,0.752,0.672,-18.066,2.686,11.658
0.436,0.748,0.639,-7.69,3.418,8.118
0.438,0.738,0.609,-0.305,3.052,4.883
0.442,0.747,0.584,4.089,2.136,1.709
0.451,0.736,0.574,6.348,0.977,-1.343
0.451,0.689,0.579,6.042,-0.244,-3.357
0.454,0.633,0.589,4.333,-1.465,-4.517
0.459,0.604,0.607,1.465,-2.625,-5.127
0.461,0.592,0.619,-0.916,-3.662,-5.432
0.467,0.565,0.657,-3.113,-4.761,-5.066
0.466,0.548,0.697,-4.639,-5.737,-4.333
0.457,0.529,0.714,-4.639,-5.859,-3.845
0.455,0.508,0.724,-3.662,-5.371,-3.235
0.446,0.495,0.729,-1.953,-4.333,-2.625
0.435,0.484,0.718,-0.122,-3.113,-1.77
0.44,0.479,0.708,1.343,-2.319,-0.61
0.443,0.481,0.707,1.526,-1.709,0.732
0.439,0.495,0.712,0.977,-1.587,2.014
0.433,0.505,0.709,1.038,-1.404,3.296
0.427,0.513,0.7,0.854,-0.854,4.639
0.421,0.531,0.687,1.038,-0.183,5.432
0.422,0.556,0.674,0.977,0.671,5.127
0.42,0.563,0.659,0.793,1.221,4.7
0.422,0.564,0.641,0.061,1.343,4.15
0.424,0.566,0.631,-0.427,1.221,3.723
0.426,0.575,0.628,-0.549,0.854,3.54
0.43,0.575,0.628,0,0.61,3.113
0.434,0.575,0.632,1.343,0.122,3.052
0.437,0.588,0.634,2.563,-0.366,2.991
0.446,0.585,0.637,3.662,-0.732,2.502
0.451,0.583,0.646,4.761,-0.732,2.197
0.452,0.587,0.67,4.944,-0.977,2.319
0.444,0.579,0.696,4.822,-1.282,2.441
0.435,0.577,0.721,3.967,-1.221,2.563
0.428,0.584,0.734,2.747,-0.793,2.563
0.428,0.581,0.736,1.038,-0.183,2.014
0.426,0.582,0.727,-0.732,0.305,1.709
0.427,0.584,0.709,-2.075,0.916,1.587
0.428,0.582,0.685,-3.296,1.282,1.099
0.433,0.575,0.658,-3.784,1.648,0.916
0.441,0.576,0.632,-2.747,1.587,1.221
0.452,0.578,0.613,-1.526,1.465,1.038
0.455,0.58,0.606,-0.366,0.732,1.343
0.457,0.573,0.608,1.282,0.122,1.282
0.455,0.564,0.622,2.686,-0.61,1.282
0.455,0.564,0.635,3.174,-1.282,1.953
0.458,0.568,0.659,3.662,-1.709,2.502
0.454,0.57,0.674,3.967,-1.953,3.418
0.446,0.575,0.691,4.395,-2.075,3.784
0.439,0.58,0.707,4.639,-1.953,3.967
0.432,0.584,0.714,4.395,-1.587,3.967
0.422,0.584,0.716,3.54,-1.099,3.845
0.417,0.584,0.713,2.38,-0.61,3.296
0.409,0.583,0.702,1.16,0,2.991
0.408,0.576,0.689,-0.183,0.305,2.38
0.412,0.564,0.681,-1.404,0.61,1.892
0.413,0.56,0.677,-2.319,0.549,1.648
0.416,0.566,0.672,-2.808,0.488,1.465
0.421,0.567,0.661,-2.747,0.61,1.099
0.43,0.562,0.653,-2.014,0.671,0.977
0.437,0.559,0.653,-1.343,0.61,0.977
0.437,0.56,0.661,-1.099,0.305,1.16
0.435,0.561,0.668,-0.793,0.122,1.343
0.434,0.561,0.672,-0.244,0.244,1.526
0.437,0.566,0.669,0.305,0.366,1.648
0.444,0.572,0.665,0.61,0.732,1.587
0.445,0.57,0.672,0.488,0.793,1.648
0.443,0.56,0.677,-0.427,0.854,1.831
0.442,0.563,0.681,-1.343,0.916,1.953
0.438,0.565,0.695,-2.38,1.16,1.831
0.433,0.563,0.704,-3.357,1.404,2.136
0.433,0.559,0.696,-3.967,1.953,2.441
0.44,0.566,0.683,-4.395,2.625,2.869
0.443,0.572,0.668,-4.211,2.93,2.747
0.442,0.571,0.656,-3.662,2.991,2.747
0.435,0.581,0.646,-2.808,2.93,2.686
0.434,0.583,0.641,-2.136,2.869,2.197
0.432,0.581,0.643,-1.465,2.563,1.709
0.434,0.573,0.651,-1.343,2.197,1.648
0.435,0.567,0.657,-1.16,1.526,1.404
0.436,0.569,0.664,-1.099,0.916,1.404
0.436,0.57,0.675,-0.61,0.916,1.282
0.435,0.569,0.678,0,0.793,1.16
0.434,0.566,0.677,0.305,0.671,1.099
0.436,0.566,0.677,0.244,0.671,0.793
0.434,0.563,0.677,-0.549,0.488,0.732
0.435,0.563,0.674,-1.221,0.427,0.916
0.438,0.568,0.676,-1.526,0,0.854
0.44,0.574,0.677,-1.648,-0.305,0.916
0.443,0.579,0.675,-1.709,-0.488,0.854
0.443,0.584,0.669,-1.709,-0.671,0.61
0.442,0.586,0.667,-1.526,-0.549,0.122
0.443,0.582,0.662,-1.587,-0.549,-0.061
0.444,0.575,0.654,-1.526,-0.671,-0.183
0.451,0.571,0.652,-1.343,-0.793,-0.244
0.454,0.653,0.895,19.531,3.235,-21.423
0.468,0.605,0.89,12.085,4.211,-24.963
0.491,0.576,0.889,4.395,5.676,-27.344
0.526,0.544,0.885,-1.221,6.958,-27.893
0.541,0.515,0.864,-6.531,8.911,-27.71
0.485,0.513,0.834,-9.827,12.817,-26.55
0.621,0.512,0.768,-5.92,20.325,-20.813
0.699,0.486,0.724,-0.549,22.949,-21.973
0.658,0.559,0.688,0.549,22.461,-26.184
0.626,0.543,0.651,9.155,24.231,-24.414
0.661,0.46,0.608,20.02,26.672,-20.325
0.679,0.416,0.578,24.109,27.283,-18.25
0.664,0.402,0.589,21.79,26.306,-16.052
0.625,0.365,0.627,17.151,25.269,-11.658
0.61,0.333,0.603,10.254,24.536,-6.958
0.611,0.33,0.581,1.587,24.048,-3.357
0.621,0.369,0.551,-5.615,23.376,1.587
0.62,0.373,0.55,-9.338,23.071,7.202
0.595,0.338,0.554,-10.742,22.156,13.428
0.583,0.23,0.536,-14.221,20.203,20.935
0.574,0.148,0.502,-24.841,15.015,30.029
0.552,0.136,0.431,-38.208,10.193,37.903
0.549,0.144,0.359,-48.34,6.165,44.983
0.56,0.172,0.297,-58.167,2.014,52.551
0.566,0.235,0.258,-65.979,-2.258,59.875
0.55,0.337,0.239,-69.458,-6.958,65.552
0.52,0.483,0.199,-68.054,-11.108,70.557
0.492,0.686,0.163,-63.599,-14.648,73.181
