aX,aY,aZ,gX,gY,gZ
0.397,-0.248,0.875,4.333,-1.709,-3.784
0.415,-0.307,0.889,2.441,0.671,-3.967
0.432,-0.338,0.892,0.549,2.747,-4.15
0.45,-0.355,0.885,-1.343,4.211,-4.089
0.469,-0.36,0.873,-2.258,5.432,-3.906
0.487,-0.365,0.858,-2.075,6.653,-3.418
0.498,-0.366,0.846,-1.77,7.263,-2.625
0.503,-0.341,0.838,-0.427,7.751,-1.831
0.508,-0.303,0.823,2.502,8.057,-0.854
0.508,-0.283,0.808,6.104,7.996,0.061
0.507,-0.258,0.792,11.475,7.629,1.587
0.508,-0.286,0.788,15.503,7.629,2.747
0.516,-0.317,0.771,16.296,7.141,3.967
0.52,-0.33,0.769,14.038,6.042,5.432
0.525,-0.313,0.783,10.376,5.249,5.859
0.519,-0.283,0.808,6.592,4.456,5.493
0.513,-0.247,0.842,3.723,3.723,4.211
0.505,-0.231,0.851,2.808,3.357,2.747
0.499,-0.237,0.849,3.601,3.174,1.526
0.509,-0.239,0.841,5.127,3.113,0.854
0.512,-0.263,0.843,5.859,2.563,-0.366
0.506,-0.285,0.849,6.348,1.892,-1.221
0.498,-0.295,0.843,5.798,1.343,-2.319
0.494,-0.278,0.835,4.517,0.916,-2.686
0.499,-0.275,0.838,2.136,0.793,-3.296
0.501,-0.29,0.832,-0.366,0.488,-3.845
0.495,-0.295,0.841,-2.38,-0.061,-3.54
0.487,-0.287,0.869,-3.052,-0.244,-3.113
0.484,-0.293,0.88,-2.869,0.366,-2.869
0.478,-0.313,0.873,-1.648,0.488,-2.38
0.483,-0.324,0.858,-1.282,0.732,-2.197
0.497,-0.343,0.853,-3.601,1.099,-2.319
0.503,-0.378,0.84,-7.446,0.916,-2.136
0.51,-0.387,0.833,-13.245,0.549,-1.465
0.505,-0.331,0.84,-18.921,0.427,-1.404
0.502,-0.255,0.82,-19.165,0.732,-1.648
0.498,-0.214,0.806,-13.489,1.221,-1.038
0.5,-0.186,0.815,-7.202,1.831,-0.732
0.498,-0.186,0.829,-1.099,2.625,-1.892
0.494,-0.231,0.842,3.54,2.93,-2.686
0.486,-0.28,0.845,5.493,2.686,-3.54
0.488,-0.297,0.845,3.296,2.686,-4.395
0.491,-0.298,0.834,-2.258,2.502,-4.883
0.484,-0.302,0.796,-7.935,1.648,-4.7
0.497,-0.309,0.76,-12.878,0.854,-3.479
0.505,-0.305,0.767,-16.846,0.061,-2.747
0.51,-0.268,0.788,-14.954,-0.122,-1.77
0.512,-0.245,0.805,-8.728,-0.122,-0.854
0.513,-0.254,0.812,-1.221,-0.061,-0.732
0.512,-0.279,0.822,4.456,0.305,-1.404
0.506,-0.297,0.827,6.836,0.305,-2.075
0.5,-0.305,0.836,6.042,0.061,-2.258
0.494,-0.319,0.84,2.563,0,-2.197
0.486,-0.318,0.826,-1.709,0.244,-1.709
0.492,-0.307,0.798,-5.676,0.366,-0.549
0.491,-0.288,0.787,-8.789,-0.244,0.244
0.496,-0.233,0.768,-9.521,-0.61,0.732
0.513,-0.207,0.767,-6.226,-0.732,0.793
0.518,-0.235,0.78,-0.793,-1.648,1.038
0.52,-0.277,0.781,4.272,-2.502,0.854
0.522,-0.31,0.797,6.714,-2.991,0.366
-0.249,-0.341,1.38,21.362,85.693,28.625
-0.206,-0.33,1.36,26.367,94.482,34.668
-0.158,-0.342,1.33,34.18,102.356,39.917
-0.11,-0.38,1.288,43.213,108.765,46.082
-0.076,-0.439,1.246,50.171,113.892,52.551
-0.043,-0.486,1.175,53.833,118.103,58.533
-0.01,-0.498,1.101,55.176,120.85,64.453
0.023,-0.5,1.06,51.758,122.07,70.129
0.057,-0.537,1.035,43.457,121.887,75.317
0.069,-0.549,1.021,33.63,120.789,80.566
0.065,-0.539,1,24.597,119.08,86.243
0.075,-0.502,0.967,19.653,117.859,92.468
0.083,-0.414,0.92,21.057,116.699,99.487
0.097,-0.343,0.896,27.771,115.54,106.384
0.134,-0.342,0.879,36.682,113.708,113.22
0.174,-0.402,0.848,43.213,111.45,119.934
0.212,-0.46,0.816,42.725,109.009,125.671
0.239,-0.469,0.784,34.18,106.079,130.066
0.254,-0.438,0.71,22.766,101.685,132.507
0.267,-0.398,0.671,8.301,96.558,134.094
0.271,-0.329,0.651,-6.836,90.149,135.254
0.28,-0.266,0.646,-21.118,83.374,134.583
0.282,-0.215,0.653,-32.715,77.881,133.057
0.284,-0.16,0.652,-40.466,74.036,132.019
0.285,-0.125,0.649,-44.189,70.19,130.92
0.263,-0.037,0.622,-39.612,67.078,129.822
0.294,0.066,0.617,-28.625,64.819,127.441
0.328,0.129,0.619,-15.32,59.692,124.451
0.334,0.141,0.607,0.671,53.65,122.192
0.34,0.093,0.617,14.221,47.791,119.873
0.337,0.022,0.635,20.996,42.114,117.737
0.343,-0.028,0.649,20.63,37.72,114.929
0.334,-0.042,0.661,16.418,32.776,111.572
0.319,-0.023,0.633,11.841,28.687,108.276
0.327,0.024,0.588,7.935,24.536,104.736
0.347,0.058,0.59,3.113,23.682,100.647
0.346,0.079,0.606,0.671,19.348,95.886
0.353,0.073,0.648,-1.648,15.991,91.736
0.372,0.06,0.687,-3.296,13.733,88.135
0.388,0.066,0.705,-3.967,11.658,83.74
0.397,0.096,0.699,-3.784,9.827,78.064
0.403,0.11,0.681,-2.747,7.568,71.899
0.415,0.103,0.681,-2.258,5.493,65.857
0.416,0.122,0.682,-2.441,3.54,60.242
0.425,0.183,0.673,-0.061,1.709,55.115
0.437,0.186,0.712,3.296,0.427,50.232
0.434,0.142,0.74,6.775,-0.61,46.753
0.436,0.08,0.772,8.972,-1.709,44.373
0.445,0.052,0.816,7.69,-1.587,41.626
0.445,0.078,0.842,5.554,-1.648,38.086
0.45,0.109,0.852,4.639,-1.831,33.936
0.459,0.113,0.851,6.104,-1.892,30.029
0.465,0.093,0.841,8.118,-1.953,26.978
0.471,0.1,0.832,9.46,-2.38,24.17
0.477,0.134,0.814,10.437,-2.38,19.958
0.478,0.142,0.818,10.559,-3.052,15.625
0.474,0.137,0.83,11.047,-3.723,12.146
0.47,0.119,0.875,10.315,-4.089,8.911
0.461,0.126,0.922,10.193,-3.845,5.798
0.453,0.123,0.935,14.221,-2.686,3.174
0.459,0.087,0.939,19.226,-1.16,1.343
0.481,0.066,0.953,23.682,0.488,-0.061
0.487,0.025,0.94,26.062,1.77,-1.831
0.499,-0.059,0.929,24.963,2.075,-2.686
0.508,-0.081,0.907,20.935,2.502,-2.686
0.53,-0.066,0.863,17.151,2.991,-3.357
0.535,-0.09,0.833,13.855,2.808,-3.906
0.532,-0.106,0.833,10.498,2.625,-3.174
0.535,-0.13,0.839,6.592,2.93,-2.808
0.546,-0.12,0.859,2.563,3.662,-2.258
0.548,-0.096,0.868,-0.427,3.418,-1.404
0.542,-0.093,0.873,-2.319,2.686,-1.038
0.541,-0.09,0.871,-4.15,1.526,-0.244
0.545,-0.071,0.851,-5.798,0.488,0.549
0.549,-0.056,0.838,-6.897,-0.427,0.854
0.543,-0.032,0.846,-8.179,-1.587,1.526
0.537,-0.022,0.84,-9.705,-2.563,1.953
0.534,-0.025,0.858,-11.963,-3.296,2.197
0.526,0.022,0.883,-14.343,-3.418,2.441
0.516,0.057,0.882,-12.512,-2.563,2.014
0.511,0.044,0.882,-8.667,-1.099,1.892
0.51,0.023,0.875,-3.479,0.244,1.953
0.509,-0.01,0.857,2.197,1.343,1.526
0.518,-0.036,0.85,6.958,1.831,1.221
0.527,-0.051,0.859,9.338,2.136,0.854
0.524,-0.063,0.874,7.751,1.953,0.488
0.514,-0.058,0.861,3.906,1.648,0.366
0.511,-0.055,0.848,-2.197,1.099,0.244
0.502,-0.054,0.854,-9.338,0.061,0.061
0.491,-0.037,0.847,-17.212,-0.977,-0.488
0.484,-0.01,0.824,-22.766,-1.465,-1.099
0.487,0.001,0.806,-25.574,-0.793,-1.343
0.485,0.026,0.797,-24.414,-0.305,-1.343
0.503,0.071,0.784,-20.203,0.366,-1.953
0.518,0.081,0.782,-14.221,0.183,-2.808
0.518,0.035,0.802,-7.996,-0.61,-3.357
0.512,-0.006,0.837,-3.296,-1.221,-3.601
0.511,-0.022,0.869,-1.038,-1.221,-3.967
0.51,-0.035,0.873,-1.77,-1.465,-4.761
0.505,-0.053,0.864,-5.554,-1.77,-5.188
0.507,-0.056,0.859,-12.268,-2.502,-5.371
0.511,-0.001,0.857,-18.738,-2.869,-6.165
0.508,0.075,0.859,-20.02,-2.991,-6.958
0.501,0.105,0.84,-15.015,-3.296,-7.08
0.511,0.092,0.801,-6.348,-2.93,-6.653
0.514,0.032,0.787,0.061,-2.808,-6.531
0.518,-0.02,0.808,3.479,-2.747,-6.409
0.523,-0.044,0.843,4.639,-2.075,-5.859
0.524,-0.063,0.874,4.883,-1.343,-5.066
0.529,-0.078,0.881,5.188,-0.061,-3.906
0.542,-0.074,0.885,4.272,0.671,-3.296
0.54,-0.064,0.89,2.258,0.61,-2.808
0.539,-0.052,0.891,0.061,0,-2.258
0.536,-0.038,0.894,-2.686,-0.61,-2.014
0.529,-0.008,0.881,-4.15,-0.244,-1.526
0.526,0.011,0.854,-2.93,0.427,-0.244
0.528,0.002,0.833,-0.671,0.977,0.671
0.534,0,0.819,1.465,1.648,1.16
0.544,-0.019,0.821,2.319,1.648,1.526
-0.241,-0.432,1.534,0.427,59.326,22.644
-0.254,-0.406,1.545,-10.071,68.054,23.926
-0.257,-0.348,1.523,-16.235,77.942,25.33
-0.245,-0.286,1.46,-15.808,88.379,27.649
-0.214,-0.238,1.374,-10.315,98.694,30.823
-0.157,-0.214,1.307,-2.502,107.056,34.302
-0.11,-0.206,1.233,5.92,111.45,39.185
-0.082,-0.222,1.168,14.099,114.136,43.701
-0.065,-0.275,1.132,20.264,117.31,46.936
-0.064,-0.282,1.074,27.527,119.873,51.208
-0.071,-0.29,1.031,37.842,121.521,57.19
-0.071,-0.323,1.016,49.744,122.925,64.758
-0.035,-0.358,0.995,62.439,125.122,73.486
0.013,-0.361,0.967,72.449,126.709,81.36
0.061,-0.344,0.914,80.566,126.404,87.646
0.112,-0.36,0.877,85.022,123.779,93.567
0.138,-0.398,0.846,83.74,117.92,100.22
0.153,-0.428,0.823,75.134,110.657,105.957
0.179,-0.469,0.81,59.204,104.126,109.253
0.185,-0.442,0.788,42.419,98.206,112.427
0.186,-0.335,0.741,30.579,93.262,115.417
0.199,-0.224,0.708,25.757,87.952,118.103
0.209,-0.178,0.698,28.809,82.764,120.239
0.216,-0.168,0.694,35.706,77.942,122.375
0.23,-0.148,0.677,45.471,75.134,124.268
0.261,-0.141,0.676,51.392,72.144,125.122
0.288,-0.15,0.695,49.622,67.566,123.84
0.308,-0.164,0.715,44.067,62.5,121.948
0.316,-0.167,0.725,38.391,56.824,121.338
0.322,-0.144,0.688,35.278,50.476,120.728
0.322,-0.122,0.674,32.349,44.067,118.958
0.315,-0.102,0.674,28.503,38.757,117.188
0.336,-0.059,0.651,28.503,35.339,115.173
0.35,-0.046,0.649,27.71,30.823,112.915
0.35,-0.051,0.652,26.001,26.428,110.352
0.347,-0.044,0.67,23.01,23.254,106.873
0.366,-0.038,0.701,18.188,20.203,102.966
0.352,-0.027,0.704,13.062,15.991,97.839
0.354,0,0.72,10.254,16.846,92.896
0.349,0.023,0.716,12.024,15.442,87.952
0.358,0.054,0.706,14.709,13.977,83.496
0.39,0.062,0.727,16.235,12.939,77.576
0.398,0.074,0.728,18.738,9.888,71.655
0.393,0.061,0.743,22.217,6.104,67.261
0.388,0.066,0.75,24.414,3.662,63.477
0.404,0.059,0.76,25.33,2.319,58.777
0.413,0.025,0.782,23.743,0.488,53.711
0.418,-0.015,0.795,20.874,-1.709,49.377
0.416,-0.047,0.801,16.846,-3.174,45.593
0.422,-0.028,0.823,12.634,-3.418,41.504
0.434,0.018,0.83,11.353,-3.418,36.926
0.438,0.017,0.826,14.038,-3.845,32.593
0.446,-0.02,0.835,18.188,-4.211,29.785
0.453,-0.038,0.84,22.217,-4.272,27.344
0.448,-0.055,0.845,25.818,-3.967,24.414
0.445,-0.073,0.862,28.137,-3.357,22.217
0.442,-0.08,0.857,30.151,-2.197,20.142
0.466,-0.127,0.863,29.419,-0.549,17.212
0.478,-0.172,0.864,26.794,-0.183,15.381
0.475,-0.19,0.873,22.095,-0.732,14.954
0.474,-0.206,0.879,14.282,-0.916,13.428
0.479,-0.215,0.892,7.812,-0.305,12.39
0.478,-0.192,0.9,4.15,0.671,12.939
0.489,-0.158,0.879,3.662,1.648,12.634
0.498,-0.139,0.865,7.324,2.502,12.39
0.507,-0.157,0.874,12.817,2.869,12.268
0.51,-0.175,0.867,18.372,3.052,12.085
0.515,-0.189,0.852,20.996,2.686,11.841
0.518,-0.213,0.854,19.531,1.831,11.902
0.518,-0.228,0.852,14.465,0.916,11.78
0.518,-0.225,0.857,7.629,0.122,11.902
0.518,-0.211,0.862,-0.244,-0.427,11.963
0.509,-0.189,0.861,-7.385,-0.793,11.963
0.505,-0.164,0.872,-12.939,-0.916,11.78
0.508,-0.147,0.886,-15.93,-1.221,11.658
0.502,-0.121,0.883,-15.808,-1.526,11.169
0.495,-0.112,0.877,-12.329,-1.587,10.925
0.494,-0.107,0.85,-5.676,-1.587,10.559
0.484,-0.12,0.845,2.014,-1.282,10.376
0.483,-0.129,0.841,8.728,-0.977,9.949
0.486,-0.146,0.833,13.794,-0.61,9.216
0.48,-0.178,0.844,14.954,-0.549,8.545
0.474,-0.178,0.867,12.634,-0.366,7.568
0.474,-0.158,0.884,8.667,0.305,6.165
0.465,-0.156,0.891,6.47,0.732,5.066
0.471,-0.158,0.893,6.104,1.343,4.578
0.48,-0.161,0.895,6.47,1.77,4.028
0.476,-0.154,0.882,6.775,1.953,2.93
0.477,-0.156,0.847,8.667,2.563,2.197
0.503,-0.185,0.799,10.132,2.869,2.502
0.519,-0.218,0.78,9.705,1.892,2.991
0.517,-0.229,0.774,6.836,1.16,2.625
0.513,-0.221,0.789,4.028,0.366,2.38
0.514,-0.212,0.819,1.77,-0.549,2.563
0.506,-0.206,0.846,-0.61,-1.099,2.319
0.498,-0.203,0.862,-2.93,-1.282,2.319
0.501,-0.188,0.868,-5.737,-1.465,2.075
0.5,-0.162,0.88,-7.446,-1.465,1.343
0.492,-0.143,0.881,-5.859,-1.099,0.427
0.486,-0.152,0.868,-2.625,-0.305,-0.061
0.484,-0.151,0.845,1.587,0.671,-0.305
0.501,-0.165,0.827,5.859,1.709,-0.122
0.51,-0.198,0.815,7.935,1.953,-0.183
0.521,-0.227,0.815,5.798,1.709,0
0.509,-0.236,0.816,0.122,0.977,0.061
0.513,-0.239,0.821,-7.263,0.793,0.122
0.52,-0.225,0.84,-16.052,0.549,-0.122
0.502,-0.197,0.866,-22.156,-0.427,0.427
0.486,-0.156,0.888,-24.414,-0.366,0.427
0.49,-0.11,0.892,-22.461,0.793,0.244
0.492,-0.101,0.882,-16.846,1.465,-0.122
0.495,-0.118,0.874,-10.62,1.892,-0.61
0.5,-0.122,0.858,-6.409,2.258,-1.709
0.499,-0.126,0.846,-3.845,2.563,-2.625
0.496,-0.149,0.849,-3.723,2.502,-3.357
0.5,-0.177,0.828,-5.92,2.136,-4.028
0.505,-0.197,0.806,-9.827,1.465,-4.333
0.507,-0.175,0.803,-12.878,1.526,-4.15
0.511,-0.144,0.823,-13.062,1.892,-3.845
-0.266,-0.454,1.433,45.898,46.631,26.55
-0.252,-0.517,1.489,38.269,56.824,28.87
-0.225,-0.525,1.515,23.499,66.956,31.128
-0.187,-0.487,1.499,6.531,75.989,33.997
-0.175,-0.432,1.463,-8.24,83.069,36.621
-0.187,-0.374,1.44,-20.142,91.248,39.246
-0.175,-0.34,1.388,-28.198,99.365,42.786
-0.174,-0.338,1.352,-28.687,104.98,47.729
-0.189,-0.338,1.3,-21.667,109.924,54.321
-0.188,-0.322,1.232,-9.827,115.967,60.059
-0.159,-0.284,1.13,7.263,123.413,65.796
-0.128,-0.27,1.062,26.245,130.676,71.655
-0.067,-0.266,1.011,44.922,137.573,78.735
-0.003,-0.302,0.999,59.143,141.235,87.158
0.044,-0.339,1.007,66.04,142.822,93.567
0.08,-0.349,0.993,65.063,142.029,98.328
0.111,-0.361,0.964,57.556,139.404,103.088
0.132,-0.357,0.915,48.462,135.376,107.971
0.133,-0.316,0.845,42.48,130.127,113.159
0.129,-0.252,0.768,40.222,124.146,118.591
0.118,-0.211,0.734,40.894,117.432,122.803
0.116,-0.185,0.74,45.044,111.755,127.502
0.138,-0.164,0.755,51.453,109.558,131.592
0.191,-0.167,0.748,58.35,109.192,134.827
0.246,-0.183,0.729,63.782,107.788,136.902
0.286,-0.181,0.697,65.857,103.516,138.672
0.315,-0.175,0.648,63.354,96.313,139.282
0.323,-0.176,0.611,54.138,87.28,138.855
0.314,-0.164,0.58,40.405,78.064,137.634
0.367,-0.118,0.589,25.94,69.58,135.193
0.316,-0.079,0.567,15.991,57.739,132.263
0.309,-0.012,0.535,10.315,54.321,128.967
0.335,0.074,0.505,11.353,49.072,126.648
0.345,0.099,0.509,13.489,42.297,123.657
0.362,0.093,0.52,15.259,36.621,119.812
0.382,0.048,0.571,15.381,30.64,116.211
0.379,0.032,0.638,11.292,24.78,112.427
0.376,0.082,0.681,4.517,20.569,106.506
0.375,0.117,0.704,0.122,17.639,99.182
0.38,0.123,0.688,-1.892,14.099,93.384
0.395,0.124,0.661,-2.625,10.132,88.013
0.408,0.168,0.634,-0.122,6.531,82.092
0.412,0.211,0.638,4.7,2.625,75.928
0.393,0.207,0.671,10.01,-0.854,70.068
0.39,0.184,0.698,15.442,-3.235,64.697
0.396,0.128,0.747,17.212,-4.761,58.899
0.389,0.079,0.776,18.311,-5.859,53.589
0.379,0.072,0.8,18.311,-6.775,48.523
0.384,0.099,0.819,19.348,-6.714,42.725
0.402,0.107,0.807,21.851,-6.775,37.537
0.413,0.056,0.811,25.696,-7.324,33.386
0.432,0.044,0.809,28.137,-7.385,30.273
0.452,0.047,0.808,27.71,-7.019,26.55
0.454,0.027,0.81,25.391,-6.958,22.644
0.464,-0.012,0.841,22.522,-7.08,20.203
0.467,-0.066,0.895,18.555,-6.897,17.944
0.465,-0.081,0.931,14.954,-5.859,16.113
0.467,-0.069,0.94,11.963,-4.578,14.282
0.474,-0.073,0.928,9.216,-3.479,12.512
0.484,-0.071,0.908,7.507,-2.625,11.292
0.491,-0.053,0.9,5.737,-1.587,9.766
0.494,-0.036,0.885,7.202,-0.305,8.423
0.498,-0.017,0.831,12.451,0.732,8.423
0.519,-0.011,0.798,20.935,2.014,8.545
0.531,-0.054,0.817,27.71,2.38,8.118
0.522,-0.121,0.859,31.494,1.953,7.874
0.513,-0.185,0.901,30.151,1.038,7.874
0.506,-0.212,0.927,24.719,1.099,7.935
0.504,-0.192,0.923,17.822,1.404,8.423
0.508,-0.167,0.904,11.292,1.709,8.24
0.51,-0.164,0.893,6.042,1.709,7.935
0.512,-0.156,0.892,2.258,1.526,8.057
0.518,-0.128,0.885,-1.77,1.404,7.69
0.507,-0.08,0.865,-5.066,1.221,7.08
0.502,-0.039,0.832,-4.517,1.343,6.47
0.498,-0.044,0.824,-1.282,1.465,6.226
0.498,-0.07,0.848,2.38,1.831,5.493
0.489,-0.085,0.87,5.493,2.075,5.005
0.486,-0.101,0.875,8.301,2.258,4.578
0.492,-0.113,0.875,10.803,2.625,4.272
0.496,-0.145,0.885,10.62,2.441,3.845
0.501,-0.132,0.881,8.728,2.258,3.052
0.503,-0.104,0.88,7.263,2.197,2.441
0.502,-0.103,0.883,6.165,1.953,1.77
0.502,-0.112,0.879,5.676,1.953,1.221
0.509,-0.117,0.859,6.104,1.831,0.427
0.514,-0.133,0.851,5.127,1.16,-0.244
0.518,-0.133,0.845,2.747,0.61,-1.038
0.516,-0.118,0.825,0.244,0.366,-1.465
0.527,-0.116,0.805,-0.916,0.061,-1.404
0.53,-0.133,0.814,-2.502,-0.305,-1.404
0.524,-0.149,0.835,-3.845,-0.732,-1.404
0.517,-0.137,0.856,-4.822,-0.854,-0.549
0.51,-0.113,0.868,-5.92,-0.549,-0.366
0.531,-0.103,0.88,-5.554,0.244,-0.977
0.538,-0.106,0.883,-3.723,0.122,-1.038
0.518,-0.115,0.873,-2.502,-1.16,-0.793
0.51,-0.113,0.858,-3.418,-1.465,-1.587
0.513,-0.107,0.838,-5.066,-1.282,-1.892
0.51,-0.099,0.827,-7.141,-1.465,-1.892
0.506,-0.084,0.821,-9.521,-1.465,-2.075
0.514,-0.084,0.808,-11.292,-1.16,-2.136
0.512,-0.086,0.814,-12.085,-1.221,-1.831
0.511,-0.062,0.836,-13.55,-1.099,-1.892
0.513,-0.051,0.85,-13.184,-0.732,-2.38
0.514,-0.076,0.853,-11.597,-0.61,-2.441
0.517,-0.103,0.854,-11.353,-0.61,-2.747
0.514,-0.106,0.854,-12.695,-0.366,-3.235
0.512,-0.096,0.852,-13.611,-0.427,-3.54
0.516,-0.098,0.859,-14.465,-0.671,-3.601
0.514,-0.118,0.86,-16.174,-0.793,-4.15
0.502,-0.12,0.845,-17.395,-0.977,-4.089
0.512,-0.075,0.807,-16.602,-0.61,-3.845
0.527,-0.049,0.801,-15.686,-0.244,-4.028
0.522,-0.072,0.81,-14.465,-0.916,-4.211
0.508,-0.088,0.84,-13.184,-1.526,-3.784
0.51,-0.059,0.852,-11.047,-0.671,-3.235
0.521,-0.051,0.85,-8.179,0,-2.991
0.522,-0.083,0.86,-6.348,-0.305,-2.686
-0.293,-0.277,1.406,-10.62,42.419,16.052
-0.298,-0.272,1.381,-11.719,55.42,18.86
-0.281,-0.271,1.404,-13.062,69.397,17.639
-0.238,-0.272,1.43,-12.512,79.529,19.958
-0.202,-0.304,1.447,-9.949,85.876,25.452
-0.206,-0.35,1.43,-7.629,90.698,31.921
-0.219,-0.379,1.399,-6.47,96.13,37.17
-0.214,-0.357,1.363,-5.005,103.394,40.894
-0.179,-0.318,1.287,0.366,110.229,46.265
-0.156,-0.308,1.198,7.263,114.258,52.185
-0.143,-0.299,1.104,14.404,117.126,57.434
-0.129,-0.3,1.052,20.264,120.483,62.805
-0.109,-0.301,1.031,23.682,124.512,68.298
-0.052,-0.29,1.011,24.414,128.174,74.524
0.007,-0.294,1,22.888,129.395,80.811
0.045,-0.307,0.989,19.653,128.418,85.815
0.073,-0.307,0.976,13.428,126.16,90.21
0.08,-0.304,0.968,5.371,122.925,94.116
0.085,-0.262,0.931,-0.793,119.568,97.107
0.097,-0.206,0.87,-2.93,115.54,99.548
0.099,-0.131,0.795,3.906,111.145,102.478
0.089,-0.056,0.753,18.616,105.957,106.506
0.09,-0.006,0.726,37.292,102.234,110.596
0.12,-0.016,0.714,55.664,101.746,113.831
0.173,-0.064,0.727,69.153,101.99,115.906
0.218,-0.12,0.743,74.89,100.037,117.31
0.248,-0.172,0.751,73.486,96.252,117.981
0.271,-0.204,0.734,65.491,90.637,118.958
0.272,-0.206,0.724,53.284,82.825,119.629
0.266,-0.164,0.712,43.091,75.5,120.056
0.274,-0.146,0.696,34.973,68.237,120.239
0.276,-0.128,0.669,29.175,60.73,120.789
0.266,-0.056,0.636,25.208,54.138,120.544
0.262,-0.002,0.618,22.339,48.157,118.225
0.266,0.019,0.602,19.714,44.067,115.54
0.271,0.038,0.603,19.409,40.894,113.525
0.331,0.087,0.654,19.226,37.476,109.985
0.302,0.086,0.684,21.484,30.823,105.652
0.306,0.052,0.729,23.132,30.396,101.379
0.332,0.041,0.75,26.184,28.32,98.389
0.349,0.014,0.758,29.48,26.123,94.971
0.349,-0.001,0.753,30.884,23.56,91.064
0.361,0.002,0.757,30.029,19.775,87.219
0.373,0.012,0.759,26.855,16.235,83.069
0.371,0.04,0.768,23.743,12.573,79.163
0.37,0.086,0.761,22.949,9.155,75.562
0.369,0.144,0.753,23.804,6.592,71.716
0.369,0.162,0.763,25.513,4.883,67.322
0.371,0.128,0.784,28.259,3.784,62.988
0.371,0.1,0.824,32.532,2.93,58.716
0.375,0.08,0.859,37.415,3.357,54.443
0.384,0.053,0.861,39.795,3.784,49.988
0.401,0.004,0.84,39.612,3.418,45.654
0.417,-0.024,0.825,35.583,2.197,41.992
0.424,-0.047,0.828,26.855,0.366,37.903
0.424,-0.033,0.849,16.418,-1.404,33.752
0.417,-0.003,0.862,9.399,-3.052,30.273
0.408,0.002,0.879,5.066,-3.845,27.466
0.406,0.021,0.88,2.869,-3.479,24.658
0.41,0.013,0.877,2.258,-3.052,21.79
0.415,-0.02,0.875,3.845,-2.38,19.836
0.426,-0.046,0.89,5.371,-1.526,18.738
0.435,-0.048,0.896,6.287,-0.793,16.968
0.441,-0.063,0.905,6.226,0.244,15.259
0.458,-0.09,0.921,5.432,1.648,13.794
0.467,-0.108,0.927,3.418,2.319,13.062
0.476,-0.107,0.914,0.732,2.258,12.512
0.476,-0.074,0.889,-0.488,2.197,12.268
0.474,-0.07,0.873,0.061,2.136,12.207
0.472,-0.073,0.856,1.343,2.502,11.963
0.483,-0.062,0.831,2.991,2.93,11.963
0.486,-0.083,0.837,3.601,2.686,11.658
0.49,-0.112,0.856,2.747,2.686,11.23
0.484,-0.11,0.88,0.366,2.625,10.864
0.474,-0.077,0.899,-2.625,2.014,10.315
0.472,-0.042,0.902,-5.432,1.404,9.277
0.471,-0.039,0.899,-6.348,0.488,8.545
0.462,-0.041,0.895,-6.104,-0.427,8.362
0.464,-0.007,0.857,-4.028,-0.183,8.24
0.478,0.008,0.832,-1.099,0.305,7.935
0.475,-0.008,0.826,2.502,0.305,7.385
0.48,-0.032,0.845,4.517,0.732,6.653
0.484,-0.051,0.865,5.676,1.465,6.042
0.484,-0.065,0.877,6.226,1.77,5.127
0.479,-0.081,0.877,5.92,1.648,3.906
0.479,-0.079,0.877,4.822,1.16,2.93
0.478,-0.079,0.876,4.456,0.366,1.831
0.474,-0.098,0.888,3.723,-0.244,1.587
0.469,-0.087,0.9,2.563,-1.099,1.77
0.475,-0.056,0.886,3.052,-0.732,1.77
0.477,-0.065,0.878,4.7,-0.305,1.892
0.469,-0.069,0.876,7.324,0.122,2.563
0.472,-0.063,0.862,9.644,0.671,2.808
0.477,-0.061,0.866,12.268,1.648,2.808
0.478,-0.074,0.892,13.611,2.441,2.991
0.478,-0.078,0.896,13.306,3.296,2.441
0.478,-0.104,0.894,10.986,3.418,1.831
0.474,-0.106,0.886,7.568,3.052,1.16
0.472,-0.098,0.867,3.235,2.441,0
0.473,-0.094,0.864,-0.488,1.343,-0.183
0.473,-0.107,0.869,-3.479,0.61,-0.183
0.464,-0.111,0.865,-4.883,0.732,-0.244
0.469,-0.085,0.854,-3.479,1.343,-0.122
0.492,-0.091,0.84,0.183,2.075,0
0.49,-0.127,0.837,4.272,2.014,0.671
0.492,-0.132,0.85,5.493,1.831,1.465
0.496,-0.131,0.845,2.686,1.77,1.404
0.501,-0.157,0.842,-1.343,1.282,1.892
0.502,-0.151,0.855,-6.348,0.549,2.686
0.501,-0.099,0.859,-11.292,-0.122,2.686
0.488,-0.057,0.87,-13.611,-0.61,2.869
0.486,-0.033,0.885,-12.085,-0.549,3.601
0.492,-0.022,0.891,-7.385,0.183,3.479
0.5,-0.029,0.881,-1.77,0.549,3.052
0.502,-0.048,0.869,1.465,0.488,2.38
0.492,-0.057,0.869,1.099,0.305,0.916
0.477,-0.057,0.888,-1.587,0.061,-0.977
0.468,-0.054,0.896,-4.761,0.488,-2.014
0.477,-0.091,0.891,-8.606,0.793,-2.686
-0.285,-0.46,1.418,16.418,44.25,33.752
-0.237,-0.494,1.504,2.747,54.077,37.537
-0.222,-0.509,1.542,-12.085,60.547,40.1
-0.254,-0.498,1.581,-28.259,68.787,41.382
-0.262,-0.449,1.601,-43.457,80.322,43.457
