aX,aY,aZ,gX,gY,gZ
0.204,-0.055,0.924,1.648,3.54,0.793
0.213,-0.036,0.9,3.479,2.625,0.244
0.205,0.025,1.01,7.08,1.831,0.061
0.208,-0.003,0.992,12.634,2.197,-0.732
0.187,-0.044,0.986,12.329,2.686,-1.038
0.194,-0.034,0.95,7.385,1.892,-1.16
0.196,-0.033,0.905,3.357,0,-0.61
0.202,-0.026,0.899,1.648,-2.38,0.366
0.197,-0.002,0.899,0.977,-4.761,0.793
0.198,0.023,0.893,1.77,-7.568,0.671
0.187,0.027,0.906,3.235,-10.498,0.366
0.166,0.033,0.905,5.066,-13.672,0.061
0.134,0.021,0.898,7.874,-13.55,-0.366
0.23,0.058,0.898,11.475,-12.329,-0.916
0.15,0.021,0.901,15.198,-19.958,-0.366
0.174,-0.016,0.961,17.517,-19.104,-1.404
0.229,-0.039,0.966,15.93,-18.799,0.061
0.177,-0.042,0.94,16.418,-23.071,1.282
0.146,-0.069,0.989,17.578,-21.729,-0.916
0.205,-0.112,1.001,16.113,-16.724,-0.427
0.209,-0.106,0.994,13.855,-16.724,2.014
0.176,-0.117,1.012,8.911,-17.09,0.61
0.191,-0.1,1.016,3.967,-14.954,1.221
0.209,-0.073,1.003,2.014,-13.184,2.197
0.206,-0.056,0.993,1.404,-12.268,2.502
0.215,-0.024,0.982,1.831,-11.658,2.563
0.18,-0.027,0.982,4.7,-11.963,1.892
0.13,-0.034,0.993,8.179,-9.766,1.709
0.232,-0.043,1.001,10.498,-4.883,2.014
0.185,-0.06,1.01,11.292,-6.104,2.197
0.168,-0.072,1.02,9.216,-5.371,0.671
0.171,-0.075,1.025,6.042,-3.235,0.549
0.161,-0.075,1.03,3.357,-1.221,0.732
0.16,-0.074,1.023,0.977,0.793,0.916
0.169,-0.064,1,0.183,2.441,1.038
0.167,-0.122,0.983,-0.305,4.15,1.465
0.164,-0.107,0.973,-1.16,5.188,2.625
0.162,-0.079,0.987,-1.77,5.31,2.563
0.157,-0.067,0.984,-0.977,5.005,2.686
0.155,-0.071,0.977,0.549,4.639,2.93
0.153,-0.08,0.978,1.038,4.15,3.052
0.154,-0.08,0.984,0.916,3.662,3.235
0.154,-0.077,0.991,0.427,3.235,3.418
0.156,-0.066,0.993,-0.122,2.93,3.723
0.159,-0.065,0.991,-0.305,2.869,3.845
0.162,-0.06,0.973,-0.61,2.747,4.211
0.166,-0.049,0.968,-0.793,2.502,3.967
0.167,-0.043,0.969,-0.793,2.258,3.845
0.166,-0.044,0.97,-0.427,1.953,3.723
0.166,-0.038,0.965,-0.061,1.221,3.601
0.17,-0.038,0.955,-0.854,0.732,3.174
0.175,-0.035,0.947,-2.991,0.427,2.38
