aX,aY,aZ,gX,gY,gZ,gesture
0.23,-0.979,0.183,-2.502,-8.362,-0.488,3
0.223,-0.97,0.18,-3.052,-7.751,0.244,3
0.223,-0.977,0.175,-2.93,-6.775,1.221,3
0.229,-0.984,0.169,-3.479,-6.042,1.892,3
0.228,-0.982,0.167,-5.005,-5.493,2.625,3
0.223,-0.985,0.175,-6.042,-5.432,3.296,3
0.218,-0.986,0.193,-6.165,-4.822,3.723,3
0.217,-0.983,0.204,-5.798,-4.089,4.272,3
0.225,-0.984,0.204,-5.371,-3.479,5.005,3
0.217,-0.982,0.199,-5.737,-3.235,5.92,3
0.223,-0.967,0.186,-5.92,-2.441,5.859,3
0.23,-0.962,0.181,-6.409,-1.831,5.92,3
0.232,-0.954,0.182,-6.714,-1.282,6.042,3
0.236,-0.96,0.182,-7.019,-0.671,5.798,3
0.238,-0.956,0.184,-7.202,-0.366,5.554,3
0.238,-0.948,0.19,-5.493,0,5.432,3
0.238,-0.963,0.187,-4.028,0.244,4.333,3
0.242,-0.958,0.183,-4.028,0.366,3.601,3
0.242,-0.962,0.186,-4.456,0.366,2.869,3
0.24,-0.96,0.188,-4.639,0.427,2.441,3
0.239,-0.964,0.185,-5.188,0.61,1.892,3
0.248,-0.951,0.171,-6.287,0.549,1.221,3
0.265,-0.947,0.148,-6.531,0.427,0.671,3
0.252,-0.945,0.141,-5.432,0,0.671,3
0.257,-0.952,0.144,-3.784,-0.183,0.061,3
0.255,-0.967,0.145,-2.197,-0.732,-0.549,3
0.252,-0.989,0.155,-0.854,-1.16,-0.916,3
0.246,-0.986,0.169,-0.366,-1.709,-0.793,3
0.243,-0.983,0.183,-0.549,-2.197,-0.366,3
0.24,-0.978,0.189,-1.282,-2.197,-0.122,3
0.244,-0.982,0.19,-2.197,-1.953,0.427,3
0.247,-0.987,0.195,-2.93,-1.526,1.343,3
0.253,-0.98,0.206,-3.845,-1.16,1.953,3
0.258,-0.98,0.208,-4.028,-1.221,2.38,3
-0.168,-1.403,0.545,37.17,-30.09,31.982,3
-0.162,-1.372,0.551,37.964,-25.085,40.466,3
-0.142,-1.31,0.547,45.105,-19.287,49.194,3
-0.123,-1.302,0.497,54.932,-13.611,57.434,3
-0.093,-1.304,0.433,64.27,-9.094,66.162,3
-0.068,-1.275,0.399,70.068,-5.981,74.463,3
-0.052,-1.261,0.366,70.19,-4.883,80.139,3
-0.029,-1.217,0.334,66.589,-5.066,84.351,3
-0.028,-1.117,0.298,66.65,-6.531,87.341,3
-0.017,-1.071,0.256,69.153,-8.728,87.524,3
0.005,-1.092,0.224,70.251,-11.78,87.524,3
0.033,-1.05,0.212,69.336,-15.625,88.318,3
0.046,-1.019,0.231,67.993,-19.653,87.708,3
0.045,-1.029,0.256,66.589,-23.437,86.06,3
0.062,-1.011,0.259,61.951,-27.344,84.167,3
0.092,-0.952,0.249,57.434,-30.884,81.543,3
0.1,-0.945,0.249,55.969,-34.058,77.759,3
0.096,-0.949,0.215,57.861,-36.804,75.623,3
0.105,-0.929,0.159,59.57,-38.818,73.792,3
0.118,-0.905,0.108,59.692,-40.466,72.144,3
0.129,-0.901,0.086,58.411,-43.213,70.862,3
0.137,-0.908,0.097,54.871,-46.448,69.031,3
0.134,-0.935,0.139,48.462,-48.95,66.101,3
0.132,-0.928,0.193,40.161,-51.086,63.049,3
0.12,-0.894,0.249,33.264,-52.246,60.242,3
0.11,-0.859,0.281,31.067,-52.856,57.617,3
0.109,-0.854,0.279,30.334,-52.49,54.688,3
0.114,-0.852,0.239,31.006,-51.941,52.856,3
0.127,-0.855,0.228,33.264,-50.049,51.88,3
0.132,-0.855,0.197,34.18,-49.744,51.575,3
0.144,-0.855,0.155,31.067,-50.72,51.331,3
0.146,-0.845,0.136,26.306,-50.72,50.659,3
0.155,-0.862,0.136,21.545,-50.781,49.805,3
0.163,-0.875,0.162,17.029,-51.575,48.34,3
0.154,-0.87,0.221,12.512,-51.819,46.265,3
0.142,-0.859,0.266,9.094,-51.636,44.067,3
0.137,-0.836,0.287,7.935,-51.025,41.992,3
0.137,-0.813,0.276,9.827,-49.194,40.283,3
0.142,-0.821,0.25,11.963,-47.607,38.696,3
0.156,-0.839,0.237,12.939,-46.204,37.964,3
0.173,-0.849,0.224,13.245,-44.312,37.17,3
0.187,-0.87,0.207,10.986,-42.969,35.583,3
0.189,-0.889,0.197,8.423,-42.236,33.997,3
0.195,-0.877,0.201,6.836,-42.114,32.104,3
0.187,-0.868,0.218,4.15,-42.114,30.029,3
0.182,-0.85,0.24,3.723,-41.443,28.259,3
0.186,-0.849,0.255,4.883,-40.039,26.184,3
0.187,-0.863,0.262,5.066,-37.964,24.78,3
0.197,-0.881,0.265,4.883,-36.072,24.292,3
0.209,-0.885,0.257,3.723,-33.569,23.987,3
0.209,-0.881,0.265,1.526,-31.433,23.376,3
0.209,-0.862,0.253,2.319,-29.297,22.278,3
0.208,-0.868,0.23,5.371,-26.978,20.569,3
0.216,-0.879,0.188,10.315,-24.353,19.897,3
0.231,-0.897,0.184,14.343,-21.973,19.714,3
0.231,-0.909,0.19,16.479,-20.142,19.714,3
0.235,-0.914,0.213,18.311,-18.25,19.409,3
0.235,-0.934,0.235,18.372,-16.724,18.127,3
0.245,-0.943,0.247,17.151,-15.381,17.151,3
0.25,-0.955,0.262,16.602,-14.404,16.296,3
0.254,-0.961,0.269,12.756,-13.611,14.771,3
0.255,-0.951,0.262,5.249,-13.245,13.123,3
0.26,-0.93,0.255,-2.502,-13.55,11.841,3
0.26,-0.899,0.237,-7.202,-13.062,10.132,3
0.254,-0.875,0.219,-9.644,-12.512,8.118,3
0.266,-0.868,0.188,-9.644,-11.23,6.226,3
0.272,-0.883,0.182,-7.019,-9.888,4.456,3
0.273,-0.917,0.18,-3.113,-8.789,2.625,3
0.285,-0.96,0.161,0.305,-7.324,1.282,3
0.289,-0.961,0.157,1.465,-6.409,0.549,3
0.284,-0.966,0.167,1.709,-6.47,0.427,3
0.278,-0.968,0.186,3.296,-6.226,0.366,3
0.266,-0.975,0.211,5.066,-5.371,0.183,3
0.267,-0.998,0.22,5.005,-4.578,0.183,3
0.279,-1.013,0.212,2.502,-3.845,0.61,3
0.289,-1.005,0.196,-0.488,-3.601,1.16,3
0.291,-0.998,0.185,-3.418,-4.028,1.343,3
0.294,-0.987,0.182,-6.836,-4.333,1.77,3
0.302,-0.949,0.164,-7.263,-4.272,2.258,3
0.297,-0.95,0.154,-4.456,-4.089,2.563,3
0.296,-0.967,0.138,-0.977,-3.723,2.808,3
0.304,-0.979,0.14,1.404,-3.174,3.662,3
0.301,-0.98,0.152,1.343,-3.113,4.089,3
0.295,-0.997,0.173,0.061,-3.235,4.395,3
0.289,-0.993,0.183,-1.77,-3.113,4.456,3
0.288,-0.995,0.187,-4.578,-3.235,4.7,3
0.29,-0.99,0.189,-7.751,-3.662,5.066,3
0.289,-0.957,0.194,-9.583,-4.578,5.737,3
0.286,-0.931,0.201,-8.057,-5.127,5.31,3
0.285,-0.936,0.195,-6.409,-5.554,4.272,3
0.292,-0.938,0.191,-6.47,-5.493,3.784,3
0.293,-0.911,0.179,-5.188,-5.31,3.54,3
0.276,-0.919,0.183,-2.014,-4.578,3.296,3
0.277,-0.925,0.197,0.122,-3.723,2.869,3
0.274,-0.957,0.211,-0.122,-3.052,2.625,3
0.266,-0.926,0.238,-1.892,-1.831,2.686,3
0.26,-0.948,0.233,-3.418,-0.977,2.563,3
0.268,-0.949,0.218,-4.395,-0.183,2.991,3
0.281,-0.94,0.205,-6.897,0.305,3.418,3
0.291,-0.932,0.191,-8.301,0.183,3.479,3
0.292,-0.923,0.18,-6.287,0.244,3.357,3
0.294,-0.914,0.176,-2.136,0.488,2.991,3
0.295,-0.923,0.174,0.732,0.366,2.258,3
0.297,-0.944,0.173,1.77,0.366,1.648,3
0.301,-0.954,0.174,1.465,0.61,1.343,3
0.299,-0.946,0.186,0.488,0.61,1.038,3
0.297,-0.942,0.202,0,0.244,0.732,3
0.299,-0.943,0.2,0.305,0,0.61,3
0.302,-0.944,0.193,1.099,0.183,0.427,3
0.303,-0.951,0.183,1.404,0.427,0.427,3
0.307,-0.96,0.177,1.892,0.549,0.671,3
0.31,-0.963,0.18,2.197,0.427,0.488,3
0.306,-0.959,0.182,2.625,0.061,0.122,3
0.302,-0.951,0.187,3.479,-0.244,-0.122,3
0.297,-0.955,0.188,4.089,-0.366,-0.427,3
0.294,-0.964,0.185,3.357,0.061,-0.793,3
0.297,-0.97,0.19,1.526,0.305,-0.916,3
0.297,-0.966,0.194,1.038,-0.061,-1.099,3
0.297,-0.967,0.198,2.197,-0.549,-1.465,3
-0.2,-1.555,0.516,89.417,-21.179,-33.447,3
-0.175,-1.545,0.434,90.759,-17.944,-16.418,3
-0.12,-1.273,0.494,62.073,-18.005,-18.921,3
-0.228,-1.241,0.458,55.603,-25.818,-16.357,3
-0.134,-1.467,0.454,50.171,-24.414,-4.822,3
-0.109,-1.448,0.42,42.236,-25.879,6.714,3
-0.148,-1.41,0.425,41.443,-29.297,16.602,3
-0.153,-1.408,0.432,46.753,-29.907,27.039,3
-0.13,-1.423,0.434,50.11,-28.015,36.987,3
-0.093,-1.413,0.433,49.683,-25.757,45.288,3
-0.069,-1.376,0.409,48.584,-23.193,52.246,3
-0.069,-1.319,0.391,51.331,-20.508,58.594,3
-0.071,-1.282,0.388,56.702,-18.005,63.904,3
-0.043,-1.248,0.374,62.5,-15.747,69.214,3
-0.017,-1.221,0.349,67.017,-14.343,73.975,3
0.002,-1.211,0.318,68.359,-15.137,77.881,3
0.025,-1.19,0.304,65.369,-17.883,81.055,3
0.021,-1.141,0.3,59.082,-22.156,82.886,3
0.011,-1.108,0.312,51.208,-26.062,83.252,3
0.016,-1.09,0.309,45.471,-29.48,83.252,3
0.012,-1.035,0.296,44.312,-32.288,83.008,3
-0.006,-0.986,0.288,46.204,-34.302,81.97,3
0.001,-0.957,0.292,47.791,-35.828,80.322,3
0.015,-0.94,0.286,47.852,-36.926,78.186,3
0.027,-0.946,0.266,46.021,-38.208,75.989,3
0.045,-0.953,0.258,43.274,-39.429,74.463,3
0.056,-0.933,0.248,41.687,-40.71,73.486,3
0.068,-0.925,0.233,40.588,-42.053,72.205,3
0.075,-0.921,0.231,37.781,-43.762,70.862,3
0.075,-0.903,0.239,34.18,-45.166,69.397,3
0.086,-0.887,0.25,31.25,-46.021,67.81,3
0.091,-0.893,0.245,28.809,-46.753,65.674,3
0.091,-0.891,0.24,29.236,-47.424,64.331,3
0.084,-0.887,0.228,30.884,-47.424,63.66,3
0.09,-0.882,0.208,31.555,-47.058,62.988,3
0.109,-0.868,0.221,29.663,-47.058,62.256,3
0.104,-0.873,0.252,26.306,-48.462,60.852,3
0.099,-0.857,0.278,22.888,-48.828,58.289,3
0.102,-0.844,0.283,21.912,-48.523,55.908,3
0.106,-0.855,0.275,21.484,-48.218,53.833,3
0.113,-0.862,0.274,19.409,-48.218,52.429,3
0.119,-0.855,0.257,17.517,-48.096,50.964,3
0.12,-0.854,0.243,15.93,-47.913,49.866,3
0.12,-0.859,0.234,13.855,-47.668,48.34,3
0.135,-0.85,0.225,13.367,-46.326,47.058,3
0.133,-0.845,0.225,13.672,-45.288,45.227,3
0.132,-0.851,0.235,13.855,-44.312,42.908,3
0.14,-0.863,0.25,13.977,-43.213,40.833,3
0.141,-0.872,0.265,13.184,-42.114,38.635,3
0.143,-0.865,0.278,12.39,-40.405,36.865,3
0.143,-0.85,0.293,13.672,-38.757,35.156,3
0.141,-0.875,0.3,13.916,-37.659,32.837,3
0.149,-0.889,0.281,13.733,-36.255,31.128,3
0.163,-0.904,0.256,12.39,-34.79,29.541,3
0.169,-0.89,0.234,10.864,-33.691,28.748,3
0.17,-0.876,0.219,11.78,-32.654,27.649,3
0.168,-0.883,0.204,11.658,-31.616,26.245,3
0.186,-0.881,0.175,11.047,-30.212,25.269,3
0.204,-0.888,0.165,10.62,-29.236,24.231,3
0.205,-0.908,0.184,7.446,-28.625,23.01,3
0.203,-0.903,0.212,3.723,-28.259,21.423,3
0.199,-0.912,0.224,2.075,-27.771,19.592,3
0.203,-0.911,0.224,2.869,-26.855,18.188,3
0.207,-0.911,0.234,4.883,-25.696,17.212,3
0.209,-0.909,0.237,6.47,-24.475,16.418,3
0.217,-0.918,0.245,7.996,-22.888,15.686,3
0.219,-0.931,0.246,8.789,-21.301,14.771,3
0.222,-0.934,0.243,9.399,-19.287,14.16,3
0.228,-0.944,0.244,8.362,-17.578,13.611,3
0.234,-0.929,0.225,6.897,-16.052,13.123,3
0.241,-0.924,0.236,7.385,-14.404,11.658,3
0.236,-0.925,0.25,9.766,-12.512,9.949,3
0.236,-0.96,0.249,14.587,-10.132,7.996,3
0.236,-0.981,0.243,18.799,-8.362,6.47,3
0.242,-1.004,0.228,19.836,-7.446,5.92,3
0.25,-1.003,0.209,18.188,-7.08,5.92,3
0.252,-1.021,0.201,14.648,-6.775,6.104,3
0.258,-1.027,0.18,8.789,-7.019,7.202,3
0.262,-1.01,0.156,1.526,-7.568,8.362,3
0.263,-0.967,0.14,-4.211,-8.545,9.033,3
0.26,-0.949,0.124,-6.714,-9.705,8.85,3
0.27,-0.931,0.104,-7.263,-10.681,7.874,3
0.278,-0.934,0.099,-7.141,-11.292,6.775,3
0.285,-0.942,0.113,-6.104,-12.024,6.104,3
0.283,-0.935,0.138,-4.761,-12.512,5.188,3
0.284,-0.94,0.151,-2.319,-12.817,4.333,3
0.284,-0.944,0.166,-0.61,-13.184,4.028,3
0.288,-0.944,0.171,-0.122,-13.367,3.784,3
0.293,-0.948,0.166,0.61,-13.55,3.296,3
0.29,-0.943,0.163,1.16,-14.16,2.991,3
0.287,-0.946,0.175,2.625,-14.465,2.808,3
0.278,-0.948,0.192,5.005,-14.221,2.441,3
0.263,-0.952,0.202,7.69,-13.55,2.075,3
0.255,-0.959,0.207,9.216,-12.817,2.319,3
0.253,-0.983,0.216,7.751,-11.963,3.052,3
0.255,-0.989,0.234,4.089,-11.108,4.15,3
0.255,-0.984,0.256,0.122,-10.132,4.944,3
0.258,-0.973,0.258,-1.282,-9.338,5.554,3
0.262,-0.966,0.257,-1.038,-8.545,5.676,3
0.275,-0.963,0.234,0.488,-7.629,5.554,3
0.28,-0.955,0.218,0.977,-6.775,5.615,3
0.279,-0.949,0.218,0.488,-5.798,5.432,3
0.273,-0.956,0.226,-0.122,-4.761,4.944,3
0.269,-0.971,0.236,-1.465,-3.723,4.761,3
0.265,-0.973,0.249,-3.601,-2.869,4.578,3
0.261,-0.959,0.252,-5.859,-2.136,4.333,3
0.264,-0.946,0.241,-6.897,-1.465,3.906,3
0.271,-0.935,0.217,-7.141,-1.099,3.296,3
0.276,-0.934,0.208,-6.775,-0.916,2.747,3
0.274,-0.935,0.203,-6.042,-0.671,2.258,3
0.275,-0.923,0.184,-4.333,-0.122,1.587,3
0.275,-0.924,0.174,-3.601,-0.122,0.732,3
0.276,-0.936,0.179,-4.272,0,0.427,3
0.275,-0.945,0.194,-6.287,0.122,0.244,3
0.274,-0.94,0.219,-7.874,0.488,0.061,3
0.27,-0.934,0.225,-5.554,0.854,-0.305,3
0.276,-0.951,0.196,-1.587,1.099,-0.732,3
0.286,-0.965,0.18,-0.427,1.16,-0.61,3
0.285,-0.958,0.183,-1.831,1.038,0,3
-0.033,-1.622,0.415,74.28,-30.09,14.465,3
-0.021,-1.553,0.472,62.805,-27.71,30.579,3
-0.022,-1.48,0.53,58.228,-23.315,44.006,3
-0.002,-1.486,0.542,60.73,-16.846,55.786,3
0.039,-1.432,0.514,66.223,-9.888,67.932,3
0.067,-1.372,0.485,69.458,-4.333,78.552,3
0.127,-1.356,0.442,68.542,-1.343,86.853,3
0.161,-1.308,0.402,60.364,-1.465,94.666,3
0.172,-1.218,0.365,49.133,-3.967,100.22,3
0.167,-1.127,0.341,40.71,-8.057,103.271,3
0.16,-1.048,0.329,36.011,-12.207,104.126,3
0.164,-0.991,0.321,34.18,-15.808,103.76,3
0.183,-0.962,0.319,33.264,-19.348,101.624,3
0.192,-0.912,0.302,34.729,-22.339,98.755,3
0.184,-0.877,0.3,37.109,-24.78,95.337,3
0.173,-0.847,0.299,41.565,-27.222,91.003,3
0.173,-0.832,0.296,46.753,-29.48,86.121,3
0.171,-0.835,0.293,52.368,-31.372,80.566,3
0.176,-0.853,0.273,55.908,-33.569,75.378,3
0.172,-0.85,0.271,57.678,-36.133,71.35,3
0.141,-0.825,0.271,60.547,-38.635,67.566,3
0.147,-0.829,0.25,65.491,-39.795,63.904,3
0.166,-0.854,0.226,70.313,-40.405,60.669,3
0.175,-0.875,0.229,71.411,-41.992,58.533,3
0.181,-0.875,0.257,67.566,-44.006,56.58,3
0.192,-0.877,0.289,60.913,-46.143,54.199,3
0.187,-0.861,0.304,53.528,-47.729,51.392,3
0.187,-0.844,0.299,48.706,-48.828,48.828,3
0.197,-0.838,0.284,47.668,-48.828,47.302,3
0.212,-0.863,0.248,47.18,-48.767,45.776,3
0.21,-0.866,0.225,45.715,-49.133,45.349,3
0.208,-0.844,0.215,43.396,-48.889,45.227,3
0.223,-0.82,0.236,43.335,-47.302,45.471,3
0.221,-0.828,0.257,45.41,-46.387,44.373,3
0.22,-0.835,0.273,46.936,-45.105,42.847,3
0.217,-0.844,0.284,46.997,-43.213,41.748,3
0.235,-0.846,0.29,45.898,-41.809,40.955,3
0.23,-0.846,0.283,45.227,-40.894,39.551,3
0.231,-0.85,0.266,44.434,-40.222,38.147,3
0.25,-0.888,0.245,40.222,-40.222,36.987,3
0.268,-0.889,0.232,33.691,-40.222,36.133,3
0.262,-0.878,0.245,27.039,-40.344,34.058,3
0.264,-0.871,0.237,22.4,-40.283,32.959,3
0.264,-0.862,0.225,20.081,-40.1,31.799,3
0.263,-0.85,0.21,19.043,-39.551,30.396,3
0.264,-0.845,0.203,18.005,-38.818,29.236,3
0.262,-0.853,0.22,16.174,-37.598,27.771,3
0.27,-0.872,0.235,14.587,-36.072,26.428,3
0.274,-0.882,0.245,13.123,-34.241,25.024,3
0.265,-0.876,0.25,13.733,-32.41,24.048,3
0.273,-0.886,0.245,16.296,-30.396,22.705,3
0.276,-0.893,0.241,17.029,-28.503,21.545,3
0.284,-0.888,0.232,17.151,-26.428,20.874,3
0.293,-0.896,0.224,15.747,-24.597,19.653,3
0.288,-0.897,0.226,12.451,-22.827,18.433,3
0.298,-0.886,0.212,9.583,-21.667,17.09,3
0.297,-0.884,0.192,9.338,-20.447,15.503,3
0.298,-0.895,0.179,8.484,-19.531,14.038,3
0.31,-0.882,0.151,8.545,-18.127,12.756,3
0.316,-0.898,0.156,9.277,-17.212,11.353,3
0.319,-0.9,0.17,9.277,-16.174,9.888,3
0.318,-0.898,0.183,10.925,-14.954,8.057,3
0.317,-0.925,0.193,11.658,-13.794,6.104,3
0.321,-0.933,0.208,11.108,-12.573,5.554,3
0.332,-0.941,0.219,11.047,-11.292,5.066,3
0.336,-0.954,0.217,10.925,-9.888,4.578,3
0.348,-0.943,0.203,12.39,-8.484,4.517,3
0.349,-0.938,0.196,13.855,-7.446,4.15,3
0.328,-0.936,0.167,15.686,-6.348,3.906,3
0.371,-0.927,0.128,19.287,-4.578,4.883,3
0.368,-0.939,0.106,21.545,-4.333,4.395,3
0.366,-0.946,0.074,21.484,-4.761,3.418,3
0.38,-0.969,0.063,20.325,-5.432,3.54,3
0.383,-1,0.062,17.09,-6.531,3.235,3
0.373,-1.011,0.07,10.62,-8.423,2.991,3
0.366,-1.005,0.097,4.7,-10.62,3.723,3
0.358,-0.995,0.125,-0.549,-12.268,4.639,3
0.354,-0.977,0.134,-5.92,-13.855,5.188,3
0.353,-0.953,0.138,-9.888,-15.259,5.798,3
0.354,-0.94,0.136,-11.292,-16.113,6.042,3
0.36,-0.916,0.11,-8.24,-16.174,6.409,3
0.364,-0.93,0.103,-3.052,-16.235,6.165,3
0.37,-0.939,0.107,1.038,-15.869,6.165,3
0.374,-0.952,0.114,4.272,-15.198,6.47,3
0.368,-0.959,0.135,5.737,-14.526,6.897,3
0.362,-0.97,0.159,2.319,-13.916,7.507,3
0.362,-0.958,0.198,-3.113,-13.611,8.24,3
0.356,-0.947,0.224,-7.507,-13.062,8.545,3
0.358,-0.943,0.232,-8.423,-12.085,8.667,3
0.364,-0.937,0.234,-7.874,-11.353,8.179,3
0.363,-0.928,0.234,-7.324,-10.559,7.507,3
0.365,-0.926,0.229,-6.653,-9.277,6.714,3
0.361,-0.91,0.228,-5.798,-8.118,6.042,3
0.354,-0.904,0.225,-5.249,-6.653,5.188,3
0.356,-0.904,0.203,-4.089,-5.005,5.005,3
0.358,-0.916,0.19,-4.639,-3.784,4.639,3
0.365,-0.913,0.178,-6.653,-2.625,4.517,3
0.367,-0.906,0.178,-8.179,-1.526,3.662,3
0.365,-0.906,0.185,-7.629,-1.038,2.563,3
0.362,-0.914,0.191,-5.676,-0.305,1.343,3
0.361,-0.915,0.192,-4.517,0.122,0.427,3
0.359,-0.914,0.197,-3.967,0.305,-0.305,3
0.358,-0.917,0.197,-3.906,0.549,-1.16,3
0.359,-0.927,0.181,-4.944,0.916,-1.526,3
0.362,-0.93,0.166,-6.165,0.854,-1.343,3
0.365,-0.922,0.151,-7.263,0.793,-0.61,3
0.372,-0.911,0.152,-7.568,0.732,0.122,3
0.373,-0.898,0.142,-5.798,0.732,0.549,3
0.379,-0.897,0.125,-2.869,0.854,0.732,3
0.379,-0.917,0.132,-2.625,0.854,0.671,3
0.38,-0.922,0.157,-4.578,0.793,0.977,3
0.37,-0.906,0.171,-5.249,0.854,1.038,3
0.366,-0.921,0.173,-3.845,0.854,1.221,3
0.37,-0.927,0.175,-2.136,0.732,1.953,3
0.379,-0.928,0.178,-0.427,0.61,2.563,3
0.378,-0.908,0.168,0.427,0.183,2.441,3
0.371,-0.909,0.169,-0.488,0,1.343,3
0.365,-0.935,0.177,-1.709,-0.427,0.854,3
0.368,-0.925,0.187,-2.563,-0.366,1.038,3
-0.059,-1.667,0.359,114.136,-21.545,-39.124,3
-0.085,-1.545,0.367,103.21,-18.127,-27.161,3
-0.044,-1.647,0.373,91.614,-12.573,-13.977,3
0.023,-1.775,0.388,77.148,-8.24,0.854,3
0.059,-1.676,0.385,57.922,-8.911,14.526,3
0.041,-1.524,0.384,42.725,-14.587,25.024,3
0.013,-1.428,0.369,38.452,-20.447,35.034,3
0.017,-1.379,0.341,42.603,-23.254,45.959,3
0.042,-1.334,0.3,48.645,-23.315,55.542,3
0.065,-1.289,0.271,51.208,-23.499,62.927,3
0.079,-1.242,0.243,49.805,-23.56,68.787,3
0.104,-1.201,0.215,47.668,-23.315,72.693,3
0.123,-1.156,0.206,49.377,-23.682,75.317,3
0.125,-1.126,0.229,54.688,-24.78,76.599,3
0.13,-1.127,0.248,60.364,-26.306,77.515,3
0.153,-1.143,0.252,61.829,-28.503,78.918,3
0.157,-1.103,0.253,59.875,-31.128,80.75,3
0.146,-1.078,0.268,54.016,-34.912,81.055,3
0.129,-1.038,0.266,48.096,-38.635,80.139,3
0.127,-0.991,0.267,43.945,-41.138,79.712,3
0.121,-0.988,0.269,40.283,-43.335,78.003,3
0.139,-0.99,0.267,38.086,-44.189,77.515,3
0.151,-0.986,0.253,36.743,-45.41,76.721,3
0.151,-0.976,0.24,35.217,-46.753,75.073,3
0.146,-0.945,0.245,32.715,-48.889,73.364,3
0.14,-0.936,0.24,29.663,-50.598,70.862,3
0.139,-0.935,0.237,28.259,-50.842,68.298,3
0.148,-0.924,0.244,29.053,-49.988,66.895,3
0.151,-0.917,0.24,31.311,-49.255,65.613,3
0.15,-0.907,0.228,35.645,-48.218,64.636,3
0.151,-0.91,0.238,39.551,-46.753,64.331,3
0.167,-0.925,0.253,39.795,-45.715,64.026,3
0.173,-0.918,0.259,37.231,-44.861,63.477,3
0.178,-0.903,0.255,35.828,-43.701,62.622,3
0.187,-0.894,0.257,35.645,-42.236,61.707,3
0.191,-0.889,0.263,36.072,-40.955,61.035,3
0.203,-0.906,0.268,35.706,-40.344,60.547,3
0.2,-0.901,0.258,32.532,-40.222,58.96,3
0.206,-0.87,0.251,29.175,-38.696,57.983,3
0.22,-0.863,0.244,27.222,-37.109,56.763,3
0.233,-0.878,0.223,25.94,-36.072,55.359,3
0.237,-0.858,0.214,24.719,-35.645,53.65,3
0.234,-0.849,0.227,22.705,-35.095,51.086,3
0.246,-0.846,0.239,21.912,-33.813,48.95,3
0.25,-0.845,0.24,20.935,-32.166,46.997,3
0.254,-0.842,0.233,18.433,-31.494,44.617,3
0.25,-0.825,0.22,15.93,-30.701,41.87,3
0.256,-0.833,0.214,14.099,-29.907,39.673,3
0.263,-0.823,0.21,13.977,-28.992,37.659,3
0.264,-0.808,0.203,14.282,-28.015,34.851,3
0.266,-0.819,0.187,14.282,-27.222,32.471,3
0.272,-0.827,0.17,13.367,-26.978,30.457,3
0.274,-0.837,0.163,12.085,-26.184,28.625,3
0.285,-0.846,0.154,10.62,-25.208,27.039,3
0.292,-0.853,0.155,8.667,-24.719,25.635,3
0.294,-0.848,0.173,6.104,-24.658,23.926,3
0.3,-0.844,0.184,4.883,-24.17,22.095,3
0.297,-0.835,0.188,6.104,-23.01,20.447,3
0.298,-0.83,0.184,8.24,-21.79,18.433,3
0.31,-0.835,0.175,9.827,-20.63,16.663,3
0.318,-0.858,0.162,8.972,-19.958,15.259,3
0.332,-0.873,0.162,6.47,-19.592,13.977,3
0.35,-0.858,0.135,3.784,-19.287,12.573,3
0.356,-0.857,0.122,3.235,-19.592,10.437,3
0.352,-0.86,0.133,4.028,-20.02,8.667,3
0.351,-0.853,0.143,5.798,-19.653,7.141,3
0.348,-0.87,0.156,8.545,-19.104,5.859,3
0.353,-0.898,0.16,10.559,-18.066,4.822,3
0.354,-0.919,0.165,10.254,-17.456,4.578,3
0.355,-0.941,0.18,6.531,-17.517,4.517,3
0.353,-0.946,0.193,0.061,-18.066,3.967,3
0.357,-0.944,0.191,-7.629,-18.921,3.174,3
0.37,-0.909,0.174,-13.245,-19.47,2.441,3
0.366,-0.887,0.177,-14.709,-19.836,1.831,3
0.368,-0.892,0.185,-10.01,-19.348,1.221,3
0.367,-0.902,0.193,-2.747,-17.822,0.61,3
0.371,-0.935,0.192,4.272,-15.747,0.549,3
0.377,-0.962,0.185,9.033,-13.672,1.038,3
0.378,-0.972,0.193,9.705,-12.024,1.648,3
0.372,-0.968,0.182,7.69,-11.169,1.892,3
0.372,-0.946,0.169,4.456,-11.292,2.502,3
0.37,-0.933,0.171,0.427,-11.658,2.869,3
0.372,-0.924,0.186,-2.625,-11.841,2.93,3
0.366,-0.92,0.208,-3.662,-11.841,2.747,3
0.366,-0.933,0.207,-2.014,-11.414,2.563,3
0.369,-0.944,0.211,-0.061,-10.498,2.869,3
0.369,-0.946,0.219,0,-9.521,3.662,3
0.368,-0.941,0.231,-0.854,-8.362,4.272,3
0.366,-0.941,0.229,-1.77,-7.446,4.272,3
0.371,-0.941,0.215,-3.54,-6.714,4.211,3
0.372,-0.931,0.216,-5.615,-5.981,4.333,3
0.365,-0.914,0.227,-7.141,-5.371,4.395,3
0.365,-0.901,0.229,-7.874,-4.639,3.906,3
0.358,-0.895,0.231,-7.08,-4.028,3.113,3
0.362,-0.902,0.233,-5.554,-3.235,2.197,3
0.363,-0.907,0.236,-4.7,-2.441,1.648,3
0.362,-0.897,0.225,-4.456,-1.587,0.977,3
0.369,-0.895,0.212,-2.747,-0.549,0.916,3
0.372,-0.908,0.204,-1.77,0.427,1.038,3
0.376,-0.903,0.197,-1.16,0.977,1.343,3
0.379,-0.921,0.2,-0.061,1.587,1.404,3
0.375,-0.942,0.194,-1.038,2.258,1.526,3
0.377,-0.949,0.2,-3.723,2.319,1.831,3
