aX,aY,aZ,gX,gY,gZ
0.499,0.167,0.796,-21.973,5.188,20.386
0.5,0.171,0.796,-20.935,4.7,19.287
0.5,0.153,0.791,-23.132,3.906,18.494
0.5,0.166,0.794,-26.245,2.625,17.883
0.493,0.19,0.798,-27.283,1.404,16.602
0.492,0.193,0.798,-24.841,1.038,15.686
0.498,0.188,0.798,-21.423,1.465,15.381
0.508,0.192,0.785,-18.494,2.136,15.076
0.517,0.192,0.786,-16.968,2.625,14.709
0.522,0.214,0.79,-14.771,2.869,14.038
0.527,0.214,0.793,-11.78,2.93,13.306
0.532,0.217,0.797,-8.911,2.869,12.756
0.53,0.216,0.793,-6.226,2.686,12.39
0.526,0.206,0.791,-5.615,2.38,12.024
0.525,0.211,0.805,-6.775,2.258,11.475
0.526,0.215,0.809,-8.179,1.77,11.047
0.526,0.211,0.814,-10.071,1.404,10.62
0.526,0.214,0.808,-11.597,1.038,9.949
0.513,0.202,0.792,-10.559,0.854,9.644
0.513,0.196,0.782,-9.888,1.099,9.399
0.513,0.216,0.798,-9.949,1.465,8.789
0.509,0.222,0.8,-8.606,1.648,8.118
0.519,0.222,0.786,-6.897,1.526,7.751
0.515,0.212,0.788,-6.165,1.038,7.202
0.518,0.222,0.777,-6.348,0.61,6.836
0.514,0.237,0.783,-6.714,-0.122,6.042
0.512,0.229,0.798,-9.338,-0.793,5.493
0.504,0.231,0.822,-12.939,-1.282,5.432
0.501,0.251,0.827,-12.878,-1.099,4.883
0.506,0.251,0.822,-10.01,0.061,3.967
0.513,0.252,0.812,-8.057,1.221,3.357
0.515,0.26,0.799,-6.653,1.77,2.93
0.513,0.262,0.801,-4.944,2.258,1.953
0.513,0.255,0.804,-3.052,2.563,1.709
0.522,0.239,0.802,-1.038,2.747,1.587
0.531,0.244,0.784,0.122,2.747,1.587
0.528,0.247,0.789,1.465,1.953,1.343
0.526,0.217,0.794,1.648,1.709,1.282
0.537,0.221,0.805,-0.549,1.343,1.648
0.538,0.219,0.812,-2.441,0.793,1.404
0.532,0.217,0.819,-3.662,0.61,1.282
0.53,0.215,0.815,-3.113,0.793,0.977
0.538,0.218,0.814,-2.441,1.343,0.916
0.531,0.209,0.816,-2.686,1.892,0.854
0.527,0.22,0.814,-3.418,2.014,0.854
0.528,0.241,0.806,-4.15,2.136,0.427
0.52,0.23,0.793,-4.089,1.77,0.061
0.518,0.227,0.776,-3.479,1.465,0
0.515,0.235,0.772,-1.709,1.526,-0.061
0.516,0.236,0.768,0.122,1.648,-0.061
0.522,0.233,0.766,1.282,1.587,0.122
0.376,-0.811,0.843,-4.944,7.935,10.193
0.383,-0.794,0.849,-18.982,6.836,10.986
0.365,-0.757,0.845,-31.433,5.249,12.512
0.364,-0.733,0.852,-41.321,3.845,14.404
0.36,-0.731,0.847,-47.485,0.732,18.25
0.366,-0.709,0.864,-53.101,0.671,18.86
0.4,-0.671,0.88,-58.472,1.221,21.545
0.389,-0.67,0.876,-62.317,-0.305,24.292
0.421,-0.634,0.897,-65.674,0.244,26.489
0.428,-0.611,0.922,-66.528,-2.319,24.658
0.421,-0.564,0.924,-63.11,-5.188,23.743
0.385,-0.566,0.91,-57.861,-6.714,23.926
0.355,-0.539,0.912,-55.42,-3.174,25.818
0.346,-0.525,0.917,-52.795,2.625,28.625
0.371,-0.527,0.92,-47.791,10.132,30.396
0.397,-0.514,0.919,-42.175,13.977,33.325
0.385,-0.516,0.911,-38.086,15.076,35.95
0.383,-0.521,0.906,-35.828,18.311,36.072
0.433,-0.522,0.924,-34.912,23.315,34.729
0.459,-0.533,0.932,-34.668,23.621,33.936
0.439,-0.56,0.928,-35.706,21.423,34.729
0.435,-0.563,0.927,-39.734,21.484,36.072
0.462,-0.514,0.922,-44.678,21.484,36.621
0.451,-0.496,0.935,-47.668,21.79,42.969
0.455,-0.495,0.905,-49.622,21.423,47.668
0.467,-0.477,0.872,-53.406,21.179,50.232
0.48,-0.463,0.84,-58.838,20.447,50.354
0.474,-0.459,0.816,-63.782,17.334,50.11
0.456,-0.44,0.803,-67.444,13.855,50.415
0.452,-0.416,0.792,-71.106,11.536,51.697
0.444,-0.373,0.78,-74.463,9.766,52.856
0.414,-0.329,0.79,-74.219,9.094,54.016
0.409,-0.312,0.796,-71.045,10.925,54.932
0.422,-0.28,0.809,-67.871,13.123,55.481
0.446,-0.266,0.809,-66.711,13,55.969
0.436,-0.243,0.81,-66.04,10.803,56.274
0.432,-0.219,0.813,-65.186,9.705,56.03
0.433,-0.201,0.795,-64.087,8.911,55.664
0.429,-0.195,0.781,-64.331,8.301,54.932
0.419,-0.193,0.789,-64.392,8.728,54.749
0.421,-0.183,0.783,-63.232,8.972,55.603
0.422,-0.164,0.781,-61.829,8.911,55.969
0.429,-0.143,0.777,-59.814,9.155,55.542
0.432,-0.15,0.762,-57.007,9.033,55.725
0.43,-0.141,0.749,-55.481,8.484,56.091
0.42,-0.107,0.758,-54.138,7.874,55.786
0.417,-0.093,0.764,-52.429,8.24,55.237
0.427,-0.078,0.78,-50.72,8.484,54.26
0.434,-0.076,0.76,-50.598,8.667,53.162
0.429,-0.041,0.751,-50.11,7.446,52.368
0.413,-0.031,0.752,-48.401,6.836,51.636
0.414,-0.032,0.768,-46.509,7.507,51.208
0.422,-0.03,0.772,-45.166,8.728,50.598
0.43,-0.03,0.777,-44.434,9.583,50.232
0.436,-0.007,0.793,-44.861,10.498,49.255
0.434,0.005,0.793,-43.518,10.986,47.791
0.442,0.029,0.776,-41.382,12.085,46.143
0.446,0.056,0.766,-40.222,12.329,44.067
0.418,0.069,0.766,-38.147,11.902,42.847
0.406,0.086,0.762,-34.485,12.451,41.931
0.417,0.108,0.774,-30.884,14.465,40.466
0.432,0.113,0.768,-27.344,16.052,38.818
0.445,0.104,0.766,-24.536,16.418,37.842
0.447,0.099,0.763,-22.766,16.052,36.865
0.448,0.104,0.777,-20.691,15.32,35.461
0.454,0.112,0.778,-18.799,14.709,34.18
0.462,0.115,0.78,-16.907,14.343,32.837
0.475,0.097,0.775,-16.113,14.343,31.616
0.483,0.114,0.78,-17.09,14.038,30.701
0.488,0.113,0.78,-17.517,13,29.785
0.486,0.106,0.787,-18.372,12.268,29.419
0.483,0.131,0.792,-17.212,12.146,28.687
0.484,0.131,0.793,-13.428,12.634,27.649
0.494,0.149,0.789,-11.108,13.428,26.672
0.501,0.166,0.781,-9.949,13.489,25.208
0.514,0.15,0.778,-10.01,13,23.743
0.52,0.151,0.773,-11.78,10.864,23.071
0.515,0.153,0.779,-13.367,8.728,21.973
0.513,0.162,0.783,-13.855,7.324,20.874
0.515,0.146,0.787,-14.832,6.531,20.264
0.516,0.143,0.794,-17.822,6.042,20.02
0.521,0.155,0.795,-20.813,5.493,19.287
0.523,0.173,0.792,-23.132,4.7,18.311
0.521,0.186,0.796,-24.231,4.028,16.968
0.519,0.199,0.801,-23.926,3.479,15.808
0.518,0.21,0.797,-21.851,2.991,14.832
0.519,0.213,0.797,-20.264,3.052,13.611
0.518,0.208,0.793,-19.287,2.808,12.756
0.508,0.199,0.795,-17.761,2.563,11.902
0.519,0.223,0.776,-15.686,2.319,11.047
0.528,0.215,0.767,-13.489,1.709,9.705
0.527,0.2,0.781,-13,1.038,9.46
0.532,0.213,0.786,-11.23,0.732,9.094
0.536,0.211,0.799,-9.033,0.854,8.545
0.537,0.214,0.806,-8.057,0.916,8.362
0.532,0.216,0.81,-7.69,0.61,8.057
0.53,0.212,0.81,-6.775,0.793,7.751
0.531,0.203,0.808,-5.554,1.038,7.446
0.534,0.194,0.816,-4.944,1.465,7.324
0.541,0.198,0.826,-6.47,1.465,7.08
0.538,0.186,0.834,-8.545,1.038,6.836
0.541,0.21,0.807,-11.108,0.366,6.531
0.536,0.237,0.792,-12.39,-0.916,5.554
0.518,0.232,0.779,-13.245,-1.465,5.066
0.513,0.246,0.77,-12.634,-1.465,5.066
0.507,0.251,0.772,-10.437,-0.61,4.883
0.514,0.258,0.765,-8.362,0.427,4.272
0.53,0.262,0.765,-6.714,1.099,3.662
0.536,0.261,0.766,-6.042,0.916,3.235
0.539,0.264,0.771,-5.127,0.122,2.93
0.533,0.24,0.792,-3.723,-0.366,2.319
0.531,0.233,0.809,-4.15,-0.305,2.197
0.531,0.242,0.814,-3.723,-0.061,1.77
0.538,0.241,0.806,-2.197,0.427,1.221
0.54,0.229,0.792,-1.343,0.61,1.099
0.538,0.216,0.781,-1.282,0.305,1.648
0.543,0.227,0.772,-1.282,0.122,1.709
0.54,0.214,0.782,-1.221,0.122,1.831
0.537,0.2,0.801,-1.831,0.061,2.258
0.383,-0.695,0.884,-41.443,-8.789,17.822
0.392,-0.674,0.896,-48.34,-9.888,19.409
0.391,-0.631,0.929,-50.72,-9.399,17.7
0.384,-0.625,0.928,-47.302,-8.972,18.188
0.388,-0.628,0.919,-42.908,-8.911,20.142
0.37,-0.607,0.914,-39.429,-8.118,23.254
0.355,-0.594,0.903,-36.987,-4.7,25.391
0.37,-0.576,0.903,-35.522,-0.183,27.039
0.365,-0.572,0.92,-34.058,3.845,26.917
0.371,-0.575,0.938,-33.691,7.996,26.062
0.39,-0.581,0.943,-33.63,10.437,25.146
0.403,-0.579,0.952,-33.081,11.902,24.231
0.405,-0.592,0.946,-31.86,11.841,25.208
0.408,-0.613,0.932,-33.142,12.268,27.527
0.422,-0.613,0.929,-38.391,13.55,30.334
0.419,-0.604,0.917,-44.189,13.367,33.63
0.426,-0.609,0.911,-48.889,13.245,36.56
0.419,-0.594,0.92,-54.26,12.634,40.894
0.426,-0.584,0.913,-59.204,12.695,45.471
0.437,-0.569,0.901,-62.378,12.207,47.791
0.436,-0.557,0.897,-65.369,11.353,49.316
0.435,-0.54,0.887,-70.007,10.132,50.11
0.437,-0.5,0.876,-76.172,8.301,50.659
0.427,-0.456,0.867,-81.482,6.47,51.086
0.406,-0.424,0.867,-83.008,5.249,51.819
0.402,-0.418,0.849,-82.581,5.249,52.673
0.406,-0.397,0.83,-85.327,5.127,53.284
0.385,-0.352,0.819,-89.294,5.371,53.589
0.363,-0.328,0.818,-89.661,7.446,55.176
0.382,-0.3,0.82,-86.792,10.315,56.519
0.39,-0.277,0.826,-82.581,12.085,56.335
0.4,-0.256,0.829,-80.627,13.123,56.152
0.408,-0.222,0.83,-80.505,12.39,56.091
0.398,-0.196,0.823,-80.566,10.62,55.298
0.389,-0.195,0.818,-78.674,9.949,54.749
0.386,-0.172,0.82,-75.317,10.864,55.359
0.385,-0.142,0.823,-68.97,12.817,55.603
0.39,-0.139,0.798,-61.951,14.832,56.091
0.398,-0.135,0.798,-56.458,16.296,56.152
0.399,-0.128,0.794,-52.734,17.212,55.42
0.405,-0.099,0.774,-49.133,17.09,54.382
0.402,-0.081,0.765,-46.326,16.357,53.345
0.396,-0.062,0.758,-44.739,15.991,52.002
0.394,-0.053,0.762,-42.603,15.381,50.842
0.398,-0.04,0.767,-40.894,15.564,50.354
0.402,-0.04,0.779,-39.978,15.564,49.683
0.412,-0.04,0.778,-39.612,15.076,49.316
0.417,-0.033,0.789,-39.429,14.282,49.316
0.407,-0.022,0.795,-38.208,13.489,48.889
0.412,-0.027,0.792,-36.438,13,48.462
0.414,-0.041,0.798,-36.072,13.306,48.401
0.415,-0.025,0.794,-36.743,13.855,47.668
0.426,-0.011,0.785,-36.56,14.343,46.448
0.429,-0.029,0.788,-35.828,15.137,45.715
0.438,-0.025,0.79,-35.767,15.869,45.105
0.451,0.007,0.774,-37.476,15.381,44.067
0.438,0.032,0.775,-39.429,13.794,43.03
0.432,0.051,0.785,-40.405,12.939,41.809
0.432,0.073,0.786,-39.856,12.085,41.199
0.437,0.089,0.78,-37.598,12.024,40.71
0.442,0.094,0.772,-35.583,12.085,40.161
0.447,0.109,0.78,-33.997,12.634,39.49
0.446,0.119,0.771,-32.104,12.817,38.513
0.457,0.138,0.78,-29.663,12.573,37.842
0.448,0.125,0.804,-26.917,13.123,36.926
0.462,0.128,0.8,-24.597,13.55,36.011
0.467,0.137,0.794,-23.193,13.794,34.973
0.477,0.135,0.777,-22.034,13.855,33.813
0.475,0.142,0.788,-22.583,13.611,33.142
0.471,0.153,0.802,-24.231,13,31.86
0.474,0.164,0.798,-23.987,12.695,30.945
0.474,0.188,0.793,-21.912,12.634,29.846
0.467,0.214,0.787,-17.883,12.756,28.442
0.466,0.198,0.786,-14.404,13.672,26.978
0.49,0.215,0.755,-12.085,14.648,26.306
0.5,0.221,0.752,-10.01,14.282,25.391
0.489,0.213,0.747,-9.46,13,24.475
0.495,0.235,0.729,-9.338,10.864,23.254
0.481,0.224,0.742,-10.864,8.728,22.034
0.473,0.23,0.755,-14.099,7.263,20.325
0.476,0.23,0.758,-16.052,5.798,18.86
0.469,0.226,0.773,-16.846,4.761,17.639
0.476,0.226,0.773,-18.616,4.028,16.052
0.474,0.242,0.782,-19.897,3.174,14.771
0.478,0.242,0.786,-19.165,2.808,13.306
0.492,0.266,0.789,-16.541,3.052,12.024
0.496,0.257,0.792,-12.329,3.357,10.62
0.502,0.25,0.786,-8.667,3.967,9.949
0.514,0.258,0.772,-6.47,3.723,8.911
0.514,0.268,0.776,-5.737,3.296,7.812
0.515,0.268,0.785,-5.92,2.38,6.409
0.518,0.26,0.792,-6.042,1.709,5.432
0.519,0.252,0.801,-6.958,1.343,4.272
0.519,0.25,0.806,-8.362,0.977,3.662
0.522,0.258,0.808,-8.24,1.282,3.052
0.526,0.247,0.789,-7.385,1.77,2.197
0.529,0.259,0.781,-5.859,1.465,1.709
0.524,0.244,0.785,-3.845,1.465,0.916
0.517,0.22,0.787,-1.709,1.77,0.854
0.531,0.209,0.789,-0.122,2.136,0.793
0.547,0.209,0.795,-0.977,2.319,0.366
0.549,0.225,0.803,-3.052,1.526,0.305
0.535,0.224,0.814,-4.211,0.366,0.549
0.53,0.219,0.817,-4.7,0.122,0.854
0.535,0.222,0.819,-5.005,0.488,1.038
0.534,0.219,0.81,-4.089,0.854,1.404
0.535,0.218,0.804,-3.906,1.16,1.953
0.539,0.231,0.81,-4.089,1.526,2.075
0.536,0.234,0.807,-2.441,1.465,2.075
0.535,0.217,0.822,-1.282,1.709,2.136
0.542,0.228,0.803,-1.526,2.319,2.197
0.535,0.232,0.786,-1.648,2.136,1.892
0.537,0.23,0.771,-2.747,1.648,1.892
0.531,0.235,0.779,-3.845,0.793,2.258
0.526,0.227,0.788,-4.089,0.549,2.136
0.532,0.239,0.787,-4.272,0.549,1.953
0.532,0.236,0.796,-5.005,0.427,1.831
0.535,0.246,0.797,-5.798,0.244,1.831
0.537,0.244,0.796,-5.859,-0.061,1.282
0.411,-0.634,0.958,-43.64,16.846,35.522
0.409,-0.617,0.967,-49.561,16.785,38.452
0.41,-0.611,0.965,-53.894,17.639,41.016
0.431,-0.606,0.951,-58.594,18.677,43.701
0.441,-0.586,0.939,-65.186,18.372,45.654
0.439,-0.542,0.936,-72.266,16.052,47.119
0.43,-0.522,0.917,-78.857,12.817,48.767
0.423,-0.493,0.893,-85.449,10.437,50.232
0.415,-0.461,0.865,-90.271,8.972,51.758
0.417,-0.429,0.845,-91.37,8.484,52.734
0.41,-0.404,0.832,-90.881,8.118,55.603
0.398,-0.355,0.835,-87.28,8.057,57.617
0.39,-0.343,0.824,-81.299,7.812,57.739
0.391,-0.304,0.823,-77.393,8.179,57.129
0.391,-0.252,0.821,-74.097,8.667,55.786
0.385,-0.229,0.818,-70.251,8.911,55.542
0.379,-0.23,0.818,-67.261,9.766,55.725
0.392,-0.22,0.814,-66.406,10.742,55.725
0.405,-0.186,0.814,-65.063,11.597,55.115
0.395,-0.182,0.814,-59.753,11.902,53.955
0.396,-0.202,0.795,-53.589,12.756,53.528
0.412,-0.208,0.786,-51.453,13.245,53.284
0.402,-0.189,0.787,-52.917,12.695,52.185
0.396,-0.142,0.795,-54.81,12.085,49.622
0.387,-0.11,0.801,-53.04,13.123,50.232
0.399,-0.129,0.799,-49.805,15.442,51.697
0.42,-0.13,0.795,-48.889,16.174,51.27
0.433,-0.119,0.78,-49.927,15.442,49.744
0.428,-0.125,0.767,-50.964,13.489,48.889
0.423,-0.117,0.768,-53.04,11.536,48.767
0.429,-0.093,0.763,-54.443,10.376,48.523
0.43,-0.081,0.762,-54.199,9.583,48.34
0.427,-0.044,0.761,-51.208,9.033,48.401
0.419,-0.029,0.754,-45.532,8.972,48.096
0.423,-0.023,0.755,-42.297,9.277,47.913
0.431,0.001,0.755,-41.687,9.644,47.302
0.427,-0.005,0.766,-40.71,9.644,46.082
0.424,0.003,0.761,-38.879,9.766,44.922
0.429,0.003,0.766,-36.682,10.132,43.884
0.439,0.01,0.765,-36.316,10.498,42.969
0.439,0.015,0.751,-35.583,10.01,41.809
0.434,0.016,0.764,-36.011,9.338,41.321
0.438,0.039,0.77,-37.72,8.667,40.771
0.435,0.072,0.772,-37.415,7.69,39.795
0.433,0.087,0.762,-36.011,7.263,39.063
0.437,0.079,0.747,-35.706,6.592,38.696
0.431,0.096,0.754,-35.706,5.737,38.269
0.43,0.111,0.763,-35.095,5.432,37.72
0.436,0.107,0.76,-33.264,5.371,37.048
0.444,0.114,0.766,-30.762,5.859,36.194
0.449,0.125,0.764,-29.175,6.104,34.851
0.454,0.142,0.755,-29.236,5.737,33.508
0.449,0.165,0.771,-29.48,4.822,32.288
0.434,0.173,0.787,-28.87,4.272,30.823
0.438,0.184,0.797,-28.137,4.517,29.541
0.446,0.23,0.8,-26.917,5.188,28.259
0.443,0.233,0.776,-23.621,5.737,26.245
0.445,0.234,0.774,-20.63,5.981,25.085
0.447,0.23,0.772,-17.212,6.531,23.926
0.458,0.219,0.763,-14.587,6.775,22.705
0.467,0.22,0.769,-13.916,6.714,21.179
0.474,0.227,0.765,-13.306,5.981,19.47
0.478,0.244,0.774,-11.963,5.005,17.7
0.474,0.241,0.799,-10.01,4.578,15.869
0.482,0.242,0.806,-8.057,4.395,14.465
0.49,0.231,0.811,-6.042,4.333,13.367
0.484,0.213,0.815,-3.967,4.517,12.634
0.488,0.195,0.807,-3.174,4.578,12.024
0.494,0.174,0.81,-4.211,4.517,11.902
0.492,0.177,0.832,-5.371,4.517,11.719
0.489,0.179,0.834,-5.432,4.333,11.23
0.498,0.17,0.828,-5.92,4.272,11.047
0.501,0.188,0.828,-6.775,4.211,11.108
0.494,0.193,0.821,-6.409,3.967,10.925
0.497,0.201,0.818,-5.981,4.15,11.108
0.504,0.207,0.814,-5.371,4.639,11.047
0.511,0.205,0.817,-5.249,4.761,10.803
0.516,0.204,0.825,-5.31,4.517,10.742
0.511,0.209,0.822,-5.676,4.089,10.559
0.513,0.213,0.814,-6.104,3.235,10.437
0.515,0.211,0.819,-8.057,2.747,10.376
0.514,0.222,0.823,-9.399,2.441,10.315
0.513,0.227,0.818,-9.094,1.892,10.681
0.508,0.245,0.826,-8.057,1.709,10.681
0.498,0.234,0.827,-7.324,1.587,10.132
0.498,0.25,0.818,-7.812,1.221,9.949
0.488,0.278,0.81,-6.653,0.854,9.277
0.477,0.285,0.811,-4.7,0.854,7.874
0.481,0.294,0.812,-3.113,1.343,6.714
0.483,0.278,0.815,-0.977,1.892,5.798
0.487,0.265,0.822,0.305,2.563,5.005
0.496,0.265,0.838,-0.305,3.113,3.967
0.49,0.258,0.833,-0.061,3.052,2.869
0.5,0.235,0.829,0.977,3.052,2.075
0.503,0.209,0.831,0.305,3.357,2.014
0.502,0.217,0.816,-1.648,3.113,2.075
0.507,0.231,0.806,-2.808,2.808,2.258
0.505,0.225,0.805,-3.601,2.319,2.136
0.506,0.22,0.811,-4.7,1.831,2.136
0.505,0.212,0.824,-5.676,1.953,2.258
0.516,0.209,0.816,-6.409,2.258,1.831
0.522,0.225,0.826,-6.714,1.892,1.404
0.507,0.233,0.825,-6.958,1.221,0.977
0.508,0.246,0.816,-5.859,1.038,0.732
0.504,0.234,0.815,-4.517,1.587,0.61
0.508,0.228,0.801,-3.357,2.136,1.099
0.505,0.211,0.799,-2.197,2.625,1.648
0.507,0.2,0.798,-1.587,3.052,1.892
0.515,0.203,0.805,-1.831,3.052,1.77
0.508,0.204,0.812,-2.991,2.869,0.977
0.505,0.21,0.803,-4.028,1.77,0.366
0.499,0.208,0.814,-4.822,1.16,0.488
0.502,0.205,0.819,-5.493,1.221,0.916
0.515,0.21,0.816,-5.676,1.77,1.282
0.517,0.221,0.809,-6.531,1.892,1.892
0.512,0.244,0.789,-6.531,1.465,2.197
0.507,0.255,0.779,-4.883,1.221,1.709
0.504,0.25,0.776,-4.15,1.404,1.16
0.504,0.247,0.782,-3.601,1.404,1.099
0.359,-0.678,0.904,-5.066,8.301,17.883
0.343,-0.474,0.727,-25.879,1.526,10.559
0.354,-0.552,0.677,-41.809,-7.629,8.179
0.343,-0.55,0.683,-46.326,-11.78,10.925
0.356,-0.532,0.706,-42.664,-14.404,10.254
0.354,-0.61,0.724,-33.997,-15.808,13.489
0.344,-0.646,0.794,-24.475,-17.151,16.479
0.276,-0.693,0.891,-17.517,-17.456,20.63
0.282,-0.82,0.938,-17.029,-15.015,24.78
0.337,-0.879,0.942,-26.001,-14.282,27.832
0.36,-0.876,0.928,-40.71,-16.907,28.992
0.354,-0.839,0.919,-55.725,-20.935,28.992
0.329,-0.776,0.936,-68.176,-23.865,29.175
0.312,-0.677,0.936,-74.219,-24.231,29.114
0.298,-0.636,0.936,-73.364,-22.827,30.396
0.275,-0.615,0.943,-69.824,-19.775,32.898
0.262,-0.582,0.947,-64.575,-15.625,36.377
0.272,-0.556,0.956,-57.8,-10.742,39.307
0.275,-0.552,0.962,-51.331,-6.348,41.443
0.278,-0.545,0.967,-45.715,-1.953,41.504
0.292,-0.538,0.972,-40.222,2.502,40.771
0.3,-0.522,0.959,-35.034,6.287,40.283
0.317,-0.522,0.953,-32.104,10.01,40.71
0.333,-0.528,0.937,-30.273,13,41.504
0.339,-0.534,0.927,-29.48,15.259,42.358
0.346,-0.541,0.928,-30.823,17.09,43.274
0.358,-0.554,0.941,-33.569,18.86,44.8
0.362,-0.563,0.948,-36.194,19.836,46.448
0.375,-0.552,0.936,-39.734,20.203,47.546
0.387,-0.533,0.911,-45.105,19.47,48.157
0.383,-0.498,0.879,-50.72,18.188,48.462
0.371,-0.482,0.859,-55.786,16.724,49.622
0.367,-0.48,0.839,-59.753,15.137,51.392
0.37,-0.46,0.817,-61.89,13.306,53.223
0.366,-0.456,0.813,-61.829,11.841,55.176
0.361,-0.458,0.824,-64.148,9.888,56.519
0.366,-0.413,0.812,-69.214,7.324,57.373
0.365,-0.371,0.813,-73.12,4.883,57.983
0.357,-0.354,0.839,-76.66,3.357,57.495
0.348,-0.319,0.84,-79.407,2.502,56.885
0.349,-0.29,0.818,-78.369,2.197,57.007
0.351,-0.302,0.796,-77.026,2.686,56.824
0.345,-0.267,0.799,-77.698,2.808,56.458
0.334,-0.242,0.799,-76.843,3.052,55.908
0.334,-0.217,0.797,-75.562,3.54,55.481
0.326,-0.196,0.803,-73.853,4.333,54.749
0.338,-0.182,0.797,-72.021,5.31,53.284
0.346,-0.172,0.797,-70.801,5.798,52.368
0.345,-0.157,0.791,-70.74,5.798,51.27
0.348,-0.115,0.803,-70.74,5.615,49.805
0.337,-0.073,0.802,-66.284,5.737,47.852
0.346,-0.079,0.795,-59.448,6.775,46.753
0.362,-0.059,0.813,-55.542,7.935,46.753
0.347,-0.035,0.825,-50.964,8.85,46.631
0.341,-0.031,0.824,-46.143,10.559,46.387
0.355,-0.004,0.83,-43.579,12.512,47.546
0.362,0.004,0.822,-41.687,13.489,47.607
0.371,0.004,0.798,-41.321,12.817,45.288
0.37,0.019,0.794,-41.931,11.23,42.175
0.356,0.026,0.806,-42.053,9.46,39.063
0.357,0.026,0.801,-40.466,8.301,36.926
0.366,0.01,0.8,-39.612,8.057,36.316
0.372,0.01,0.808,-40.71,8.179,36.011
0.373,0.024,0.806,-41.626,8.118,34.912
0.38,0.044,0.802,-41.748,7.935,32.959
0.384,0.055,0.791,-40.588,7.568,31.311
0.389,0.052,0.784,-39.612,6.653,30.09
0.395,0.043,0.772,-40.1,5.737,29.053
0.399,0.037,0.777,-43.03,4.211,28.198
0.389,0.033,0.802,-47.302,2.441,27.527
0.386,0.036,0.813,-51.514,1.16,26.672
0.38,0.073,0.799,-53.162,-0.061,25.818
0.361,0.097,0.802,-51.636,-0.671,24.841
0.367,0.112,0.792,-50.537,-0.122,23.621
0.368,0.127,0.798,-50.232,0.305,23.193
0.364,0.126,0.804,-50.659,0.549,22.583
0.378,0.14,0.808,-50.476,0.977,21.729
0.384,0.147,0.802,-49.5,0.977,20.691
0.388,0.178,0.793,-48.523,0.549,19.287
0.39,0.241,0.794,-44.617,0.366,17.7
0.381,0.236,0.801,-35.156,0.916,16.663
0.385,0.216,0.817,-25.391,2.991,16.602
0.388,0.224,0.83,-18.738,5.127,15.93
0.4,0.243,0.816,-13.794,6.958,14.587
0.403,0.239,0.822,-10.132,7.812,13.062
0.392,0.225,0.839,-7.812,8.057,11.353
0.395,0.196,0.858,-5.554,8.545,10.071
0.413,0.178,0.864,-3.967,9.644,9.644
0.423,0.154,0.866,-4.272,10.254,9.155
0.432,0.167,0.851,-6.104,10.071,8.789
0.438,0.18,0.831,-5.737,9.277,8.057
0.438,0.162,0.811,-4.456,8.423,7.996
0.445,0.183,0.795,-3.54,7.812,8.057
0.439,0.188,0.797,-2.93,6.287,7.812
0.436,0.188,0.816,-2.869,5.676,7.69
0.447,0.188,0.834,-2.441,4.883,7.935
0.449,0.189,0.879,-3.296,4.089,7.751
0.443,0.19,0.888,-4.639,3.418,7.019
0.444,0.184,0.873,-5.493,2.502,7.08
0.443,0.195,0.872,-6.592,1.892,7.324
0.433,0.193,0.859,-6.348,1.709,7.019
0.445,0.196,0.827,-4.517,2.319,6.958
0.453,0.202,0.803,-3.235,2.502,6.714
0.443,0.209,0.813,-3.052,1.648,6.531
0.436,0.221,0.832,-3.601,0.61,6.104
0.435,0.227,0.845,-3.296,-0.244,5.249
0.431,0.226,0.866,-3.174,-0.732,4.517
0.424,0.216,0.869,-3.174,-0.977,4.272
0.427,0.203,0.877,-3.296,-0.366,4.333
0.434,0.205,0.881,-4.089,0.61,3.54
0.438,0.21,0.873,-4.333,0.977,3.357
0.439,0.195,0.87,-4.211,1.526,3.235
0.44,0.21,0.862,-3.906,2.258,3.784
0.444,0.218,0.852,-3.113,2.808,3.784
0.452,0.214,0.85,-2.808,2.93,3.845
0.457,0.204,0.851,-2.319,2.808,3.601
0.46,0.203,0.842,-2.441,2.441,3.052
0.454,0.211,0.849,-3.601,1.709,2.869
0.442,0.214,0.85,-5.737,0.732,2.686
0.39,-0.793,0.805,-15.32,-0.549,14.771
0.433,-0.773,0.828,-23.743,2.319,15.991
0.477,-0.772,0.841,-30.518,0.793,16.235
0.439,-0.728,0.845,-35.4,-2.991,16.235
0.452,-0.693,0.842,-37.781,-4.578,17.883
0.431,-0.665,0.857,-39.49,-4.822,18.616
0.446,-0.681,0.883,-41.687,-4.15,21.118
0.443,-0.693,0.889,-42.786,-5.249,21.179
0.457,-0.667,0.906,-44.617,-5.005,21.851
0.44,-0.655,0.905,-45.837,-5.31,25.452
0.436,-0.659,0.914,-47.485,-2.93,27.405
0.455,-0.668,0.932,-50.049,0.305,26.733
0.474,-0.67,0.941,-53.65,1.587,26.672
0.478,-0.67,0.955,-58.594,1.77,27.954
0.46,-0.659,0.951,-62.5,1.953,30.762
0.466,-0.644,0.937,-63.354,2.93,34.058
0.476,-0.643,0.929,-64.575,3.906,36.865
0.465,-0.627,0.93,-67.078,4.7,42.297
0.471,-0.606,0.913,-69.092,6.165,46.57
0.491,-0.585,0.881,-72.571,6.47,48.584
0.484,-0.579,0.869,-79.773,4.883,48.828
